ENABLE,release_key,id,mst_attack_id,sort_order,attack_delay,attack_type,range_start_type,range_start_parameter,range_end_type,range_end_parameter,max_target_count,target,target_type,target_colors,target_roles,damage_type,hit_type,hit_parameter1,hit_parameter2,hit_effect_id,is_hit_stop,probability,power_parameter_type,power_parameter,effect_type,effective_count,effective_duration,effect_parameter
e,202512020,c_osh_00301_osh1savage02_Normal_Blue_Normal_00000_1,c_osh_00301_osh1savage02_Normal_Blue_Normal_00000,1,9,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,,100,Percentage,33,None,0,0,0
e,202512020,c_osh_00301_osh1savage02_Normal_Blue_Normal_00000_2,c_osh_00301_osh1savage02_Normal_Blue_Normal_00000,2,18,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,,100,Percentage,33,None,0,0,0
e,202512020,c_osh_00301_osh1savage02_Normal_Blue_Normal_00000_3,c_osh_00301_osh1savage02_Normal_Blue_Normal_00000,3,26,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,,100,Percentage,34,None,0,0,0
e,202512020,c_osh_00301_osh1savage02_Normal_Blue_Special_00001_1,c_osh_00301_osh1savage02_Normal_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.28,1,Friend,Character,Blue,All,None,Normal,0,0,,,100,Percentage,100,AttackPowerUp,-1,1000,20
e,202512020,c_osh_00301_osh1savage01_Normal_Yellow_Normal_00000_1,c_osh_00301_osh1savage01_Normal_Yellow_Normal_00000,1,9,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,,100,Percentage,33,None,0,0,0
e,202512020,c_osh_00301_osh1savage01_Normal_Yellow_Normal_00000_2,c_osh_00301_osh1savage01_Normal_Yellow_Normal_00000,2,18,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,,100,Percentage,33,None,0,0,0
e,202512020,c_osh_00301_osh1savage01_Normal_Yellow_Normal_00000_3,c_osh_00301_osh1savage01_Normal_Yellow_Normal_00000,3,26,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,,100,Percentage,34,None,0,0,0
e,202512020,c_osh_00301_osh1savage01_Normal_Yellow_Special_00001_1,c_osh_00301_osh1savage01_Normal_Yellow_Special_00001,1,0,Direct,Distance,0,Distance,0.28,1,Friend,Character,Yellow,All,None,Normal,0,0,,,100,Percentage,100,AttackPowerUp,-1,1000,20
e,202512020,c_osh_00301_osh1savage03_Normal_Green_Normal_00000_1,c_osh_00301_osh1savage03_Normal_Green_Normal_00000,1,9,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,,100,Percentage,33,None,0,0,0
e,202512020,c_osh_00301_osh1savage03_Normal_Green_Normal_00000_2,c_osh_00301_osh1savage03_Normal_Green_Normal_00000,2,18,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,,100,Percentage,33,None,0,0,0
e,202512020,c_osh_00301_osh1savage03_Normal_Green_Normal_00000_3,c_osh_00301_osh1savage03_Normal_Green_Normal_00000,3,26,Direct,Distance,0,Distance,0.28,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,,100,Percentage,34,None,0,0,0
e,202512020,c_osh_00301_osh1savage03_Normal_Green_Special_00001_1,c_osh_00301_osh1savage03_Normal_Green_Special_00001,1,0,Direct,Distance,0,Distance,0.28,1,Friend,Character,Green,All,None,Normal,0,0,,,100,Percentage,100,AttackPowerUp,-1,1000,20
e,202512020,c_osh_00401_osh1savage02_Normal_Blue_Normal_00000_1,c_osh_00401_osh1savage02_Normal_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00401_osh1savage02_Normal_Blue_Special_00001_1,c_osh_00401_osh1savage02_Normal_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,Damage,Stun,250,100,dageki_2,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00401_osh1savage01_Normal_Yellow_Normal_00000_1,c_osh_00401_osh1savage01_Normal_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00401_osh1savage01_Normal_Yellow_Special_00001_1,c_osh_00401_osh1savage01_Normal_Yellow_Special_00001,1,0,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,Damage,Stun,250,100,dageki_2,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00401_osh1savage03_Normal_Green_Normal_00000_1,c_osh_00401_osh1savage03_Normal_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.25,1,Foe,All,All,All,Damage,Normal,0,0,dageki_2,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00401_osh1savage03_Normal_Green_Special_00001_1,c_osh_00401_osh1savage03_Normal_Green_Special_00001,1,0,Direct,Distance,0,Distance,0.35,100,Foe,All,All,All,Damage,Stun,250,100,dageki_2,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00501_osh1savage01_Boss_Yellow_Normal_00000_1,c_osh_00501_osh1savage01_Boss_Yellow_Normal_00000,1,0,Direct,Distance,0,Distance,0.27,1,Foe,All,All,All,Damage,Normal,0,0,dageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00501_osh1savage01_Boss_Yellow_Special_00001_1,c_osh_00501_osh1savage01_Boss_Yellow_Special_00001,1,0,Direct,Distance,0,Distance,0.37,100,Foe,All,All,All,Damage,Stun,350,100,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00501_osh1savage01_Boss_Yellow_Appearance_00002_1,c_osh_00501_osh1savage01_Boss_Yellow_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_osh1savage02_Boss_Blue_Normal_00000_1,c_osh_00001_osh1savage02_Boss_Blue_Normal_00000,1,0,Direct,Distance,0,Distance,0.36,1,Foe,All,All,All,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_osh1savage02_Boss_Blue_Special_00001_1,c_osh_00001_osh1savage02_Boss_Blue_Special_00001,1,0,Direct,Distance,0,Distance,0.36,100,Friend,Character,Blue,All,Heal,Normal,0,0,,,100,MaxHpPercentage,10,None,0,0,0
e,202512020,c_osh_00001_osh1savage02_Boss_Blue_Appearance_00002_1,c_osh_00001_osh1savage02_Boss_Blue_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_osh1savage03_Boss_Green_Normal_00000_1,c_osh_00001_osh1savage03_Boss_Green_Normal_00000,1,0,Direct,Distance,0,Distance,0.36,1,Foe,All,All,All,Damage,Normal,0,0,shageki_1,1,100,Percentage,100,None,0,0,0
e,202512020,c_osh_00001_osh1savage03_Boss_Green_Special_00001_1,c_osh_00001_osh1savage03_Boss_Green_Special_00001,1,0,Direct,Distance,0,Distance,0.36,100,Friend,Character,Green,All,Heal,Normal,0,0,,,100,MaxHpPercentage,10,None,0,0,0
e,202512020,c_osh_00001_osh1savage03_Boss_Green_Appearance_00002_1,c_osh_00001_osh1savage03_Boss_Green_Appearance_00002,1,0,Direct,Distance,0,Distance,50,100,Foe,All,All,All,None,ForcedKnockBack5,0,0,dageki_1,,100,Percentage,100,None,0,0,0
