ENABLE,id,mst_quest_id,mst_in_game_id,stage_number,recommended_level,cost_stamina,exp,coin,prev_mst_stage_id,mst_stage_tips_group_id,auto_lap_type,max_auto_lap_count,sort_order,asset_key,mst_stage_limit_status_id,release_key,mst_artwork_fragment_drop_group_id,start_at,end_at
e,event_kai1_charaget02_00007,quest_event_kai1_charaget02,event_kai1_charaget02_00007,7,15,10,100,150,event_kai1_charaget02_00006,1,,1,7,general_fragment_00002,"",202509010,event_kai_b_0007,2025-09-29 12:00:00,2025-10-22 11:59:59
e,event_kai1_charaget02_00008,quest_event_kai1_charaget02,event_kai1_charaget02_00008,8,20,10,100,150,event_kai1_charaget02_00007,1,,1,8,general_fragment_00003,"",202509010,event_kai_b_0008,2025-09-29 12:00:00,2025-10-22 11:59:59
e,event_kai1_challenge01_00001,quest_event_kai1_challenge01,event_kai1_challenge01_00001,1,10,5,50,75,event_kai1_charaget01_00008,1,,1,1,general_ticket_00002,"",202509010,,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_challenge01_00002,quest_event_kai1_challenge01,event_kai1_challenge01_00002,2,20,10,100,150,event_kai1_challenge01_00001,1,,1,2,general_ticket_00002,"",202509010,,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_challenge01_00003,quest_event_kai1_challenge01,event_kai1_challenge01_00003,3,30,15,150,225,event_kai1_challenge01_00002,1,,1,3,event_kai1_00007,"",202509010,,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_challenge01_00004,quest_event_kai1_challenge01,event_kai1_challenge01_00004,4,40,20,200,300,event_kai1_challenge01_00003,1,,1,4,event_kai1_00008,"",202509010,,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_savage_00001,quest_event_kai1_savage,event_kai1_savage_00001,1,40,20,400,300,event_kai1_charaget01_00008,1,,1,1,event_kai1_00009,"",202509010,,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_kai1_savage_00002,quest_event_kai1_savage,event_kai1_savage_00002,2,50,20,500,300,event_kai1_savage_00001,1,,1,2,event_kai1_00010,"",202509010,,2025-09-22 11:00:00,2025-10-22 11:59:59
e,event_spy1_1day_00001,quest_event_spy1_1day,event_spy1_1day_00001,1,1,1,100,300,"",1,,1,1,general_diamond,"",202510010,,2025-10-06 15:00:00,2025-10-22 03:59:59
e,event_spy1_charaget01_00001,quest_event_spy1_charaget01,event_spy1_charaget01_00001,1,1,5,50,75,"",1,,1,1,event_spy1_00004,"",202510010,event_spy_a_0001,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget01_00002,quest_event_spy1_charaget01,event_spy1_charaget01_00002,2,3,5,50,75,event_spy1_charaget01_00001,1,,1,2,general_diamond,"",202510010,event_spy_a_0002,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget01_00003,quest_event_spy1_charaget01,event_spy1_charaget01_00003,3,5,5,50,75,event_spy1_charaget01_00002,1,,1,3,general_diamond,"",202510010,event_spy_a_0003,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget01_00004,quest_event_spy1_charaget01,event_spy1_charaget01_00004,4,5,7,70,105,event_spy1_charaget01_00003,1,,1,4,general_diamond,"",202510010,event_spy_a_0004,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget01_00005,quest_event_spy1_charaget01,event_spy1_charaget01_00005,5,10,7,70,105,event_spy1_charaget01_00004,1,,1,5,event_spy1_00006,"",202510010,event_spy_a_0005,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget01_00006,quest_event_spy1_charaget01,event_spy1_charaget01_00006,6,10,7,70,105,event_spy1_charaget01_00005,1,,1,6,general_fragment_00001,"",202510010,event_spy_a_0006,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget01_00007,quest_event_spy1_charaget01,event_spy1_charaget01_00007,7,15,10,100,150,event_spy1_charaget01_00006,1,,1,7,general_fragment_00002,"",202510010,event_spy_a_0007,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget01_00008,quest_event_spy1_charaget01,event_spy1_charaget01_00008,8,20,10,100,150,event_spy1_charaget01_00007,1,,1,8,general_fragment_00003,"",202510010,event_spy_a_0008,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget02_00001,quest_event_spy1_charaget02,event_spy1_charaget02_00001,1,1,5,50,75,"",1,,1,1,event_spy1_00001,"",202510010,event_spy_b_0001,2025-10-13 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget02_00002,quest_event_spy1_charaget02,event_spy1_charaget02_00002,2,3,5,50,75,event_spy1_charaget02_00001,1,,1,2,general_diamond,"",202510010,event_spy_b_0002,2025-10-13 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget02_00003,quest_event_spy1_charaget02,event_spy1_charaget02_00003,3,5,5,50,75,event_spy1_charaget02_00002,1,,1,3,general_diamond,"",202510010,event_spy_b_0003,2025-10-13 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget02_00004,quest_event_spy1_charaget02,event_spy1_charaget02_00004,4,5,7,70,105,event_spy1_charaget02_00003,1,,1,4,general_diamond,"",202510010,event_spy_b_0004,2025-10-13 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget02_00005,quest_event_spy1_charaget02,event_spy1_charaget02_00005,5,10,7,70,105,event_spy1_charaget02_00004,1,,1,5,event_spy1_00003,"",202510010,event_spy_b_0005,2025-10-13 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget02_00006,quest_event_spy1_charaget02,event_spy1_charaget02_00006,6,10,7,70,105,event_spy1_charaget02_00005,1,,1,6,general_fragment_00001,"",202510010,event_spy_b_0006,2025-10-13 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget02_00007,quest_event_spy1_charaget02,event_spy1_charaget02_00007,7,15,10,100,150,event_spy1_charaget02_00006,1,,1,7,general_fragment_00002,"",202510010,event_spy_b_0007,2025-10-13 15:00:00,2025-11-06 14:59:59
e,event_spy1_charaget02_00008,quest_event_spy1_charaget02,event_spy1_charaget02_00008,8,20,10,100,150,event_spy1_charaget02_00007,1,,1,8,general_fragment_00003,"",202510010,event_spy_b_0008,2025-10-13 15:00:00,2025-11-06 14:59:59
e,event_spy1_challenge01_00001,quest_event_spy1_challenge01,event_spy1_challenge01_00001,1,10,5,50,75,event_spy1_charaget01_00008,1,,1,1,general_ticket_00002,"",202510010,,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_challenge01_00002,quest_event_spy1_challenge01,event_spy1_challenge01_00002,2,20,10,100,150,event_spy1_challenge01_00001,1,,1,2,event_spy1_00008,"",202510010,,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_challenge01_00003,quest_event_spy1_challenge01,event_spy1_challenge01_00003,3,30,15,150,225,event_spy1_challenge01_00002,1,,1,3,event_spy1_00009,"",202510010,,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_challenge01_00004,quest_event_spy1_challenge01,event_spy1_challenge01_00004,4,40,20,200,300,event_spy1_challenge01_00003,1,,1,4,event_spy1_00007,"",202510010,,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_savage_00001,quest_event_spy1_savage,event_spy1_savage_00001,1,45,20,400,300,event_spy1_charaget01_00008,1,,1,1,general_ticket_00002,"",202510010,,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_spy1_savage_00002,quest_event_spy1_savage,event_spy1_savage_00002,2,55,20,500,300,event_spy1_savage_00001,1,,1,2,event_spy1_00010,"",202510010,,2025-10-06 15:00:00,2025-11-06 14:59:59
e,event_dan1_1day_00001,quest_event_dan1_1day,event_dan1_1day_00001,1,1,1,100,1000,"",1,,1,1,general_diamond,"",202510020,,2025-10-22 15:00:00,2025-11-06 03:59:59
e,event_dan1_charaget01_00001,quest_event_dan1_charaget01,event_dan1_charaget01_00001,1,1,5,50,75,"",1,,1,1,event_dan1_00001,"",202510020,event_dan_a_0001,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget01_00002,quest_event_dan1_charaget01,event_dan1_charaget01_00002,2,3,5,50,75,event_dan1_charaget01_00001,1,,1,2,general_diamond,"",202510020,event_dan_a_0002,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget01_00003,quest_event_dan1_charaget01,event_dan1_charaget01_00003,3,5,5,50,75,event_dan1_charaget01_00002,1,,1,3,general_diamond,"",202510020,event_dan_a_0003,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget01_00004,quest_event_dan1_charaget01,event_dan1_charaget01_00004,4,5,7,70,105,event_dan1_charaget01_00003,1,,1,4,general_diamond,"",202510020,event_dan_a_0004,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget01_00005,quest_event_dan1_charaget01,event_dan1_charaget01_00005,5,10,7,70,105,event_dan1_charaget01_00004,1,,1,5,event_dan1_00003,"",202510020,event_dan_a_0005,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget01_00006,quest_event_dan1_charaget01,event_dan1_charaget01_00006,6,10,7,70,105,event_dan1_charaget01_00005,1,,1,6,general_fragment_00001,"",202510020,event_dan_a_0006,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget01_00007,quest_event_dan1_charaget01,event_dan1_charaget01_00007,7,15,10,100,150,event_dan1_charaget01_00006,1,,1,7,general_fragment_00002,"",202510020,event_dan_a_0007,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget01_00008,quest_event_dan1_charaget01,event_dan1_charaget01_00008,8,20,10,100,150,event_dan1_charaget01_00007,1,,1,8,general_fragment_00003,"",202510020,event_dan_a_0008,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget02_00001,quest_event_dan1_charaget02,event_dan1_charaget02_00001,1,1,5,50,75,"",1,,1,1,event_dan1_00004,"",202510020,event_dan_b_0001,2025-10-27 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget02_00002,quest_event_dan1_charaget02,event_dan1_charaget02_00002,2,3,5,50,75,event_dan1_charaget02_00001,1,,1,2,general_diamond,"",202510020,event_dan_b_0002,2025-10-27 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget02_00003,quest_event_dan1_charaget02,event_dan1_charaget02_00003,3,5,5,50,75,event_dan1_charaget02_00002,1,,1,3,general_diamond,"",202510020,event_dan_b_0003,2025-10-27 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget02_00004,quest_event_dan1_charaget02,event_dan1_charaget02_00004,4,5,7,70,105,event_dan1_charaget02_00003,1,,1,4,general_diamond,"",202510020,event_dan_b_0004,2025-10-27 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget02_00005,quest_event_dan1_charaget02,event_dan1_charaget02_00005,5,10,7,70,105,event_dan1_charaget02_00004,1,,1,5,event_dan1_00006,"",202510020,event_dan_b_0005,2025-10-27 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget02_00006,quest_event_dan1_charaget02,event_dan1_charaget02_00006,6,10,7,70,105,event_dan1_charaget02_00005,1,,1,6,general_fragment_00001,"",202510020,event_dan_b_0006,2025-10-27 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget02_00007,quest_event_dan1_charaget02,event_dan1_charaget02_00007,7,15,10,100,150,event_dan1_charaget02_00006,1,,1,7,general_fragment_00002,"",202510020,event_dan_b_0007,2025-10-27 15:00:00,2025-11-25 14:59:59
e,event_dan1_charaget02_00008,quest_event_dan1_charaget02,event_dan1_charaget02_00008,8,20,10,100,150,event_dan1_charaget02_00007,1,,1,8,general_fragment_00003,"",202510020,event_dan_b_0008,2025-10-27 15:00:00,2025-11-25 14:59:59
e,event_dan1_challenge01_00001,quest_event_dan1_challenge01,event_dan1_challenge01_00001,1,20,10,100,150,event_dan1_charaget01_00008,1,,1,1,general_ticket_00002,"",202510020,,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_challenge01_00002,quest_event_dan1_challenge01,event_dan1_challenge01_00002,2,30,15,150,225,event_dan1_challenge01_00001,1,,1,2,event_dan1_00012,"",202510020,,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_challenge01_00003,quest_event_dan1_challenge01,event_dan1_challenge01_00003,3,30,15,150,225,event_dan1_challenge01_00002,1,,1,3,event_dan1_00011,"",202510020,,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_challenge01_00004,quest_event_dan1_challenge01,event_dan1_challenge01_00004,4,40,20,200,300,event_dan1_challenge01_00003,1,,1,4,event_dan1_00007,"",202510020,,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_savage_00001,quest_event_dan1_savage,event_dan1_savage_00001,1,50,25,500,250,event_dan1_charaget01_00008,1,,1,1,event_dan1_00009,"",202510020,,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_dan1_savage_00002,quest_event_dan1_savage,event_dan1_savage_00002,2,50,25,500,250,event_dan1_savage_00001,1,,1,2,event_dan1_00008,"",202510020,,2025-10-22 15:00:00,2025-11-25 14:59:59
e,event_mag1_1day_00001,quest_event_mag1_1day,event_mag1_1day_00001,1,1,1,100,1000,"",1,,1,1,general_diamond,"",202511010,,2025-11-06 15:00:00,2025-11-25 03:59:59
e,event_mag1_charaget01_00001,quest_event_mag1_charaget01,event_mag1_charaget01_00001,1,1,5,50,100,"",1,,1,1,event_mag1_00001,"",202511010,event_mag_a_0001,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget01_00002,quest_event_mag1_charaget01,event_mag1_charaget01_00002,2,3,5,50,100,event_mag1_charaget01_00001,1,,1,2,general_diamond,"",202511010,event_mag_a_0002,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget01_00003,quest_event_mag1_charaget01,event_mag1_charaget01_00003,3,5,5,50,100,event_mag1_charaget01_00002,1,,1,3,general_diamond,"",202511010,event_mag_a_0003,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget01_00004,quest_event_mag1_charaget01,event_mag1_charaget01_00004,4,5,7,70,150,event_mag1_charaget01_00003,1,,1,4,general_diamond,"",202511010,event_mag_a_0004,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget01_00005,quest_event_mag1_charaget01,event_mag1_charaget01_00005,5,10,7,70,150,event_mag1_charaget01_00004,1,,1,5,event_mag1_00003,"",202511010,event_mag_a_0005,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget01_00006,quest_event_mag1_charaget01,event_mag1_charaget01_00006,6,10,7,70,150,event_mag1_charaget01_00005,1,,1,6,general_fragment_00001,"",202511010,event_mag_a_0006,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget01_00007,quest_event_mag1_charaget01,event_mag1_charaget01_00007,7,15,10,100,200,event_mag1_charaget01_00006,1,,1,7,general_fragment_00002,"",202511010,event_mag_a_0007,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget01_00008,quest_event_mag1_charaget01,event_mag1_charaget01_00008,8,20,10,100,300,event_mag1_charaget01_00007,1,,1,8,general_fragment_00003,"",202511010,event_mag_a_0008,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget02_00001,quest_event_mag1_charaget02,event_mag1_charaget02_00001,1,1,5,50,100,"",1,,1,1,event_mag1_00004,"",202511010,event_mag_b_0001,2025-11-12 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget02_00002,quest_event_mag1_charaget02,event_mag1_charaget02_00002,2,3,5,50,100,event_mag1_charaget02_00001,1,,1,2,general_diamond,"",202511010,event_mag_b_0002,2025-11-12 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget02_00003,quest_event_mag1_charaget02,event_mag1_charaget02_00003,3,5,5,50,100,event_mag1_charaget02_00002,1,,1,3,general_diamond,"",202511010,event_mag_b_0003,2025-11-12 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget02_00004,quest_event_mag1_charaget02,event_mag1_charaget02_00004,4,5,7,70,150,event_mag1_charaget02_00003,1,,1,4,general_diamond,"",202511010,event_mag_b_0004,2025-11-12 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget02_00005,quest_event_mag1_charaget02,event_mag1_charaget02_00005,5,10,7,70,150,event_mag1_charaget02_00004,1,,1,5,event_mag1_00006,"",202511010,event_mag_b_0005,2025-11-12 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget02_00006,quest_event_mag1_charaget02,event_mag1_charaget02_00006,6,10,7,70,150,event_mag1_charaget02_00005,1,,1,6,general_fragment_00001,"",202511010,event_mag_b_0006,2025-11-12 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget02_00007,quest_event_mag1_charaget02,event_mag1_charaget02_00007,7,15,10,100,200,event_mag1_charaget02_00006,1,,1,7,general_fragment_00002,"",202511010,event_mag_b_0007,2025-11-12 15:00:00,2025-12-08 10:59:59
e,event_mag1_charaget02_00008,quest_event_mag1_charaget02,event_mag1_charaget02_00008,8,20,10,100,300,event_mag1_charaget02_00007,1,,1,8,general_fragment_00003,"",202511010,event_mag_b_0008,2025-11-12 15:00:00,2025-12-08 10:59:59
e,event_mag1_challenge01_00001,quest_event_mag1_challenge01,event_mag1_challenge01_00001,1,20,10,100,150,event_mag1_charaget01_00008,1,,1,1,general_ticket_00002,"",202511010,,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_challenge01_00002,quest_event_mag1_challenge01,event_mag1_challenge01_00002,2,30,15,150,225,event_mag1_challenge01_00001,1,,1,2,event_mag1_00008,"",202511010,,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_challenge01_00003,quest_event_mag1_challenge01,event_mag1_challenge01_00003,3,30,15,150,225,event_mag1_challenge01_00002,1,,1,3,event_mag1_00011,"",202511010,,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_challenge01_00004,quest_event_mag1_challenge01,event_mag1_challenge01_00004,4,40,20,200,300,event_mag1_challenge01_00003,1,,1,4,event_mag1_00007,"",202511010,,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_savage_00001,quest_event_mag1_savage,event_mag1_savage_00001,1,60,25,600,375,event_mag1_charaget01_00008,1,,1,1,event_mag1_00009,"",202511010,,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_savage_00002,quest_event_mag1_savage,event_mag1_savage_00002,2,70,25,700,375,event_mag1_savage_00001,1,,1,2,event_mag1_00010,"",202511010,,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_mag1_savage_00003,quest_event_mag1_savage,event_mag1_savage_00003,3,80,50,1000,400,event_mag1_savage_00002,1,,1,2,general_diamond,"",202511010,,2025-11-06 15:00:00,2025-12-08 10:59:59
e,event_yuw1_1day_00001,quest_event_yuw1_1day,event_yuw1_1day_00001,1,1,1,100,1000,"",1,,1,1,general_diamond,"",202511020,,2025-11-25 15:00:00,2025-12-08 03:59:59
e,event_yuw1_charaget01_00001,quest_event_yuw1_charaget01,event_yuw1_charaget01_00001,1,10,5,50,100,"",1,AfterClear,5,1,event_yuw1_00001,"",202511020,event_yuw_a_0001,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget01_00002,quest_event_yuw1_charaget01,event_yuw1_charaget01_00002,2,10,5,50,100,event_yuw1_charaget01_00001,1,AfterClear,5,2,general_diamond,"",202511020,event_yuw_a_0002,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget01_00003,quest_event_yuw1_charaget01,event_yuw1_charaget01_00003,3,15,5,50,100,event_yuw1_charaget01_00002,1,AfterClear,5,3,general_diamond,"",202511020,event_yuw_a_0003,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget01_00004,quest_event_yuw1_charaget01,event_yuw1_charaget01_00004,4,15,7,70,150,event_yuw1_charaget01_00003,1,AfterClear,5,4,general_diamond,"",202511020,event_yuw_a_0004,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget01_00005,quest_event_yuw1_charaget01,event_yuw1_charaget01_00005,5,20,7,70,150,event_yuw1_charaget01_00004,1,AfterClear,5,5,event_yuw1_00003,"",202511020,event_yuw_a_0005,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget01_00006,quest_event_yuw1_charaget01,event_yuw1_charaget01_00006,6,20,7,70,150,event_yuw1_charaget01_00005,1,AfterClear,5,6,general_fragment_00001,"",202511020,event_yuw_a_0006,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget01_00007,quest_event_yuw1_charaget01,event_yuw1_charaget01_00007,7,20,10,100,200,event_yuw1_charaget01_00006,1,AfterClear,5,7,general_fragment_00002,"",202511020,event_yuw_a_0007,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget01_00008,quest_event_yuw1_charaget01,event_yuw1_charaget01_00008,8,30,10,100,300,event_yuw1_charaget01_00007,1,AfterClear,5,8,general_fragment_00003,"",202511020,event_yuw_a_0008,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget02_00001,quest_event_yuw1_charaget02,event_yuw1_charaget02_00001,1,10,5,50,100,"",1,AfterClear,5,1,event_yuw1_00004,"",202511020,event_yuw_b_0001,2025-12-01 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget02_00002,quest_event_yuw1_charaget02,event_yuw1_charaget02_00002,2,10,5,50,100,event_yuw1_charaget02_00001,1,AfterClear,5,2,general_diamond,"",202511020,event_yuw_b_0002,2025-12-01 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget02_00003,quest_event_yuw1_charaget02,event_yuw1_charaget02_00003,3,15,5,50,100,event_yuw1_charaget02_00002,1,AfterClear,5,3,general_diamond,"",202511020,event_yuw_b_0003,2025-12-01 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget02_00004,quest_event_yuw1_charaget02,event_yuw1_charaget02_00004,4,15,7,70,150,event_yuw1_charaget02_00003,1,AfterClear,5,4,general_diamond,"",202511020,event_yuw_b_0004,2025-12-01 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget02_00005,quest_event_yuw1_charaget02,event_yuw1_charaget02_00005,5,20,7,70,150,event_yuw1_charaget02_00004,1,AfterClear,5,5,event_yuw1_00006,"",202511020,event_yuw_b_0005,2025-12-01 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget02_00006,quest_event_yuw1_charaget02,event_yuw1_charaget02_00006,6,20,7,70,150,event_yuw1_charaget02_00005,1,AfterClear,5,6,general_fragment_00001,"",202511020,event_yuw_b_0006,2025-12-01 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget02_00007,quest_event_yuw1_charaget02,event_yuw1_charaget02_00007,7,20,10,100,200,event_yuw1_charaget02_00006,1,AfterClear,5,7,general_fragment_00002,"",202511020,event_yuw_b_0007,2025-12-01 15:00:00,2025-12-31 23:59:59
e,event_yuw1_charaget02_00008,quest_event_yuw1_charaget02,event_yuw1_charaget02_00008,8,30,10,100,300,event_yuw1_charaget02_00007,1,AfterClear,5,8,general_fragment_00003,"",202511020,event_yuw_b_0008,2025-12-01 15:00:00,2025-12-31 23:59:59
e,event_yuw1_challenge01_00001,quest_event_yuw1_challenge01,event_yuw1_challenge01_00001,1,30,10,100,150,event_yuw1_charaget01_00008,1,,1,1,event_yuw1_00007,"",202511020,,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_challenge01_00002,quest_event_yuw1_challenge01,event_yuw1_challenge01_00002,2,30,15,150,225,event_yuw1_challenge01_00001,1,,1,2,event_yuw1_00008,"",202511020,,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_challenge01_00003,quest_event_yuw1_challenge01,event_yuw1_challenge01_00003,3,40,15,150,225,event_yuw1_challenge01_00002,1,,1,3,event_yuw1_00009,"",202511020,,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_challenge01_00004,quest_event_yuw1_challenge01,event_yuw1_challenge01_00004,4,50,20,200,300,event_yuw1_challenge01_00003,1,,1,4,event_yuw1_00010,"",202511020,,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_savage_00001,quest_event_yuw1_savage,event_yuw1_savage_00001,1,70,25,700,375,event_yuw1_charaget01_00008,1,,1,1,event_yuw1_00012,"",202511020,,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_savage_00002,quest_event_yuw1_savage,event_yuw1_savage_00002,2,70,25,700,375,event_yuw1_savage_00001,1,,1,2,event_yuw1_00011,"",202511020,,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_savage_00003,quest_event_yuw1_savage,event_yuw1_savage_00003,3,80,50,1000,400,event_yuw1_savage_00002,1,,1,3,general_diamond,"",202511020,,2025-11-25 15:00:00,2025-12-31 23:59:59
e,event_yuw1_savage02_00001,quest_event_yuw1_savage02,event_yuw1_savage02_00001,1,75,50,2500,2000,"",1,,1,1,general_diamond,"",202512015,,2025-12-22 15:00:00,2025-12-31 23:59:59
e,event_yuw1_savage02_00002,quest_event_yuw1_savage02,event_yuw1_savage02_00002,2,80,100,5000,5000,event_yuw1_savage02_00001,1,,1,2,general_diamond,"",202512015,,2025-12-22 15:00:00,2025-12-31 23:59:59
e,event_sur1_1day_00001,quest_event_sur1_1day,event_sur1_1day_00001,1,1,1,100,1000,"",1,,1,1,general_diamond,"",202512010,,2025-12-08 15:00:00,2025-12-31 23:59:59
e,event_sur1_charaget01_00001,quest_event_sur1_charaget01,event_sur1_charaget01_00001,1,10,5,50,100,"",1,AfterClear,5,1,event_sur1_00001,"",202512010,event_sur_a_0001,2025-12-08 15:00:00,2026-01-16 10:59:59
e,event_sur1_charaget01_00002,quest_event_sur1_charaget01,event_sur1_charaget01_00002,2,10,5,50,100,event_sur1_charaget01_00001,1,AfterClear,5,2,general_diamond,"",202512010,event_sur_a_0002,2025-12-08 15:00:00,2026-01-16 10:59:59
e,event_sur1_charaget01_00003,quest_event_sur1_charaget01,event_sur1_charaget01_00003,3,15,5,50,100,event_sur1_charaget01_00002,1,AfterClear,5,3,general_diamond,"",202512010,event_sur_a_0003,2025-12-08 15:00:00,2026-01-16 10:59:59
e,event_sur1_charaget01_00004,quest_event_sur1_charaget01,event_sur1_charaget01_00004,4,15,7,70,150,event_sur1_charaget01_00003,1,AfterClear,5,4,general_diamond,"",202512010,event_sur_a_0004,2025-12-08 15:00:00,2026-01-16 10:59:59
e,event_sur1_charaget01_00005,quest_event_sur1_charaget01,event_sur1_charaget01_00005,5,20,7,70,150,event_sur1_charaget01_00004,1,AfterClear,5,5,event_sur1_00003,"",202512010,event_sur_a_0005,2025-12-08 15:00:00,2026-01-16 10:59:59
e,event_sur1_charaget01_00006,quest_event_sur1_charaget01,event_sur1_charaget01_00006,6,20,7,70,150,event_sur1_charaget01_00005,1,AfterClear,5,6,general_fragment_00001,"",202512010,event_sur_a_0006,2025-12-08 15:00:00,2026-01-16 10:59:59
e,event_sur1_charaget01_00007,quest_event_sur1_charaget01,event_sur1_charaget01_00007,7,20,10,100,200,event_sur1_charaget01_00006,1,AfterClear,5,7,general_fragment_00002,"",202512010,event_sur_a_0007,2025-12-08 15:00:00,2026-01-16 10:59:59
e,event_sur1_charaget01_00008,quest_event_sur1_charaget01,event_sur1_charaget01_00008,8,30,10,100,300,event_sur1_charaget01_00007,1,AfterClear,5,8,general_fragment_00003,"",202512010,event_sur_a_0008,2025-12-08 15:00:00,2026-01-16 10:59:59
e,event_sur1_challenge01_00001,quest_event_sur1_challenge01,event_sur1_challenge01_00001,1,30,10,100,150,event_sur1_charaget01_00008,1,AfterClear,5,1,general_ticket_00002,"",202512010,,2025-12-08 15:00:00,2026-01-16 10:59:59
