ファイル名,フォルダパス,ファイルURL,更新日時
GLOW_ジャンプ＋連携_Webサイトを経由する案_要件書.pptx のコピー.pptx,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/from_BNE,https://docs.google.com/presentation/d/1jXSMYU5lkl37Wo1ZzdmI70_9pndA-yjA/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2025-06-25 11:35:14
リワード管理システム概要資料_20240419.pdf,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/from_BNE,https://drive.google.com/file/d/1lT-mHzBhz6IOenqKY0q6zVzCLyBiChNy/view?usp=drivesdk,2024-10-03 15:30:35
GLOW_ジャンプ＋連携_フローイメージ_241001.pptx,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/from_BNE,https://docs.google.com/presentation/d/17H2QpnDo661CZrmZ7jU33wnbcaq9Pk-e/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2024-10-02 16:39:01
GLOW_チュートリアル[マスター版]_画面フロー・表示テキスト一覧,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル,https://docs.google.com/presentation/d/1bAtG-2Y8Hb6WIQbv4dnQxnKH-ds5Aui-8AYPFGyYiXg/edit?usp=drivesdk,2025-12-12 23:18:45
GLOW_チュートリアル項目洗い出し,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル,https://docs.google.com/spreadsheets/d/18fzINDA-3Uzof0E8xan3dWP075Lxjs1EVd3uKoXKd54/edit?usp=drivesdk,2024-07-31 12:16:54
GLOW_ユーザーロードマップ.drawio,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル,https://drive.google.com/file/d/14rq018XENvGyec_aSChxc8hs9kZWT8UA/view?usp=drivesdk,2024-07-25 16:34:47
GLOW_【1バトル版提案】チュートリアル修正要件書_202602,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル/1バトル版,https://docs.google.com/presentation/d/17OP9U6O9i9urPj0wNTTqNMXUgsJPbcaujXVVGK-WW0I/edit?usp=drivesdk,2026-02-10 17:27:00
GLOW_チュートリアル使用画像一覧_250722,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル/提出用フォルダ,https://docs.google.com/presentation/d/1gSkQ7znsZ1IQTvvLoswtwYWoGe_z2PN_FB4SzqNOE-c/edit?usp=drivesdk,2025-07-31 16:56:48
Geminiに入力したテキスト,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル/AIテキストチェック,https://docs.google.com/spreadsheets/d/1E5fJeMlxiOXifCln6ZgjuYC7q_djcQQrqVy4CpT2BNg/edit?usp=drivesdk,2025-06-02 21:35:07
使ったカスタムGem,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル/AIテキストチェック,https://docs.google.com/document/d/17pRT2ZZpyZTJTrMJ79FOU3hPGV_ABqcO5xBmNTcOvk8/edit?usp=drivesdk,2025-05-14 19:08:59
チュートリアル4/23FB変更箇所の詳細まとめ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル/チュートリアルFB,https://docs.google.com/presentation/d/1K2EArrS5XV2RutXSSkpG-dRVqz5TTB1NDfkr5KmbvOU/edit?usp=drivesdk,2025-08-01 15:10:40
決闘（ランクマッチ）チュートリアル,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル/チュートリアルFB,https://docs.google.com/presentation/d/1SjEJBx03_wmACiQqdJH1fOogSn2gIwVjnqlC9ozDQ00/edit?usp=drivesdk,2025-06-05 10:30:53
900_チュートリアル（1月FB反映版）,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル/チュートリアルFB,https://docs.google.com/presentation/d/1FcXVi0eDIqAKP_i27wMJU_sJeiKAqF9lbUSgJvJheEY/edit?usp=drivesdk,2025-02-21 21:11:15
【BNEコメント】チュートリアル仕様書_241206.pptx,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル/チュートリアルFB,https://docs.google.com/presentation/d/146ADyevBR7sC8F43Eyu2Tc1myZvcvQCs/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2024-12-11 16:04:13
900_チュートリアル（インゲームあり）_編集中,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル/old,https://docs.google.com/presentation/d/1PvMI2ISwSYBi6NrgNbHMvCGb3J0AJjflhtclWTDdLFk/edit?usp=drivesdk,2025-01-09 13:00:34
900_チュートリアル,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/900_チュートリアル/old,https://docs.google.com/presentation/d/16nwRetTxC8Qf8iBuTrn_pD8uDxNCs6UkoCCzT0T4jp4/edit?usp=drivesdk,2024-10-28 17:08:53
総攻撃の威力アップスキル,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1ixwWNk_WSw3T8fn6MBH4E-iCoyhQsm2-SAhMA7yMIP8/edit?usp=drivesdk,2025-03-13 16:00:28
必殺_HP継続回復,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1RUUNqQBHzexE3AiMRb-d_PahTBPu6OVOfsUKbWv_wAE/edit?usp=drivesdk,2025-03-05 14:38:16
GLOW_実装スキル想定リスト,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/spreadsheets/d/1asX3Y-jlgVS-h-OWrkXN7T0h-2e4RnCf3-ASUzPXQJU/edit?usp=drivesdk,2025-01-31 20:12:58
オブジェクト防衛,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1MAdfJAY9TQgOcBhdCaOEkiCsmobDM2zOrh2FEGmdmeM/edit?usp=drivesdk,2025-01-15 20:52:18
勝利条件「特定IDの敵を撃破すると勝利」,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1NH0Weoe0lEn-3SpSWhkMRW-IjHf_PPjrB9e_qu_CqQg/edit?usp=drivesdk,2024-11-25 18:07:12
勝利条件「合計N体敵を撃破すると勝利」,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/19iq4FePKCy-ofp2izUuz5wifsZX4-IyVUQ8amhKZqug/edit?usp=drivesdk,2024-11-21 12:21:40
インゲーム進行に合わせてBGM変更,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1YXwz_yL0GNykuG5qtihGlkifVcxJwLH1R-R7u_chTbc/edit?usp=drivesdk,2024-11-11 14:39:31
状態異常_氷結,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1N1JLWas6NvuJpbIZMg28jBlug6TfeE_Rb9INm7DkS64/edit?usp=drivesdk,2024-11-05 17:45:38
必殺_キラー攻撃スキルの仕様修正,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1VJpz0IHTsEAGbiLCsHhXleNvy95OP7uvLqyB1Pqx0aM/edit?usp=drivesdk,2024-11-05 15:59:05
必殺_連続攻撃,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1JvZ8BT9pbihKYC99TnpJduJtb5z_wKoiZUlE3k0enQ0/edit?usp=drivesdk,2024-10-30 17:14:29
特性_ノックバック無効化,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1h_xgLoNTm1SvL_HcmJ4ciH51KQiyKE4_9qEQ95lm7ak/edit?usp=drivesdk,2024-10-28 19:36:44
特性持ちファントム,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1bO5qtInipnTPu6ujocE44_i0VFzyglfaJc4Hiq6Iols/edit?usp=drivesdk,2024-10-25 15:56:33
特性_スタン耐性,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1zYVZl2saKCGWLKkNrkklBaAPNag03sX4uDaEZiNunYQ/edit?usp=drivesdk,2024-10-24 12:08:07
ファントムの出現・行動トリガーの追加,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1XH2jevZNcIChhlXGmy7pXHyrvyAy8vfW_D-Cg9FOggM/edit?usp=drivesdk,2024-10-19 12:33:40
キャラクターの遠距離攻撃,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1NjvGm_bazDt4_QF293Ter5o1ongdy2Zsr7_a2nyhvSM/edit?usp=drivesdk,2024-10-17 18:29:47
特性_根性,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/14kG1yNTVC1N2SISMG6eYiIz1QgW9V4GuNw0jq313JUM/edit?usp=drivesdk,2024-10-16 19:02:54
GLOW_5/30スキル工数相談,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1pQZSgcmYG6OAiAagkRhP3srSDnzaX55_fDJ9p2JHQqg/edit?usp=drivesdk,2024-10-03 14:42:14
α3FBNo89_スキル設定の改修,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1naFDVEkcgqkNWjv6Z-VXWTxSeyZUAlV31k5rw-zgqpU/edit?usp=drivesdk,2024-09-18 18:08:58
特性_毒ダメージ軽減,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1zW9acWM330V2yM8kFYa3IepPQCHQ2zj_s6IQsqPvCvc/edit?usp=drivesdk,2024-08-09 21:35:08
潜行ファントム,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1ib15UygfHndEI3iZT8hJI5vsPtPnF0JZp6E3vXbm388/edit?usp=drivesdk,2024-07-30 17:37:34
必殺_スタン,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1TIzpsY73JEHcw5zwoSQGr-F8QAROwD6927LgnlUYS8o/edit?usp=drivesdk,2024-07-30 12:40:42
氷点下コマ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1z5o7PA7bVD1oGcSP8jBXP9Bioh6w8IK4TSgOypauTno/edit?usp=drivesdk,2024-07-29 20:29:29
特性_氷結無効化,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1LhMpNo1p-CwhHQ0m4iussGA89L7uLGkI954EgPp6JFw/edit?usp=drivesdk,2024-07-29 15:07:55
特性_火傷ダメージ軽減,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1Kiv5gjpEE1Au6gXdevnigzxLank7LqKpzl9xywf4UWU/edit?usp=drivesdk,2024-07-26 20:49:02
亡骸ファントム,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1wBkvzoed0wdOVOcxRcgmfnJWLqzf6gx0_jTade7Kp6g/edit?usp=drivesdk,2024-07-26 18:25:07
制限時間付き通常クエスト,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1WD6bGTb2vLPl1bCFhDJIBFT4DeBxunS8bpw7L7L4D_c/edit?usp=drivesdk,2024-07-26 10:56:47
突進攻撃,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1OkBKEKyWMrconCFPRdvzfLQJbXqnNr2N2NhPozmR1ck/edit?usp=drivesdk,2024-07-18 16:37:49
味方ゲートHP1スタート,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1F4BOA-KlU8f62VM0mDdSdv1C24KzQe66if1NhldhvmI/edit?usp=drivesdk,2024-07-18 16:05:51
敵ゲートHP無限,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1-dOKNFUxWL5Nhvo8QYwiUyYNG3avNlH_Y4UKizPdgGo/edit?usp=drivesdk,2024-07-18 15:01:45
HP吸収攻撃,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/11-8gn9rGse-hPFOH8T7GmZm4vV7P4cVoaI7Pq7ttam4/edit?usp=drivesdk,2024-07-18 11:24:37
ファントム撤退モーション,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1VGEqe7aw2xlp47FosVAcLZ0iHHiZt04Cp06WqGc7XkA/edit?usp=drivesdk,2024-07-17 20:05:17
毒コマ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/1W62WB85NZTz7878CmcZcYL8pmUub3E4lfDCUpg5_hCo/edit?usp=drivesdk,2024-07-16 19:40:05
00要件書テンプレ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産,https://docs.google.com/presentation/d/13B5f_t0tY0bshS2TCL2nEYJOTYbXrhfuNkuwsmsaShU/edit?usp=drivesdk,2024-07-16 19:32:14
原画演出に「ページ送りボタン」を追加,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1V5Hyt5qrzNUj7rnKL872VSTCVAkgLrHQ8xZowCKm15g/edit?usp=drivesdk,2024-09-02 20:52:38
必殺_バリア,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1z9iwZIsEFNKr6ylvkL4KBVX_wtg95e6KrmnC-G6caX4/edit?usp=drivesdk,2024-09-02 15:27:50
特性_ノックバックカウンター,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1oZ3IM3IkHHtTgAHfzbI8XFfukeuXTw3VooY3BvFSk8c/edit?usp=drivesdk,2024-09-02 15:07:23
必殺_必殺ワザリキャストタイムチャージ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1Z8LIgxp7os6vaeH46yvR78QmdFDO7I-L_C8MSr6rf08/edit?usp=drivesdk,2024-08-30 19:36:59
必殺_Vビーム追加発動,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1KEoQSQWlAM5CYN5ZkZAFyIVSnOWWKtNKZjhU7qt1UDk/edit?usp=drivesdk,2024-08-30 19:28:55
必殺_スペシャルキャラ用状態異常解除スキル,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1cDYMUDNYKl0jEYHJrb1kSeUsuEzuCIGVsNHnVkoMMdg/edit?usp=drivesdk,2024-08-19 01:19:53
特性_同じコマ内の味方攻撃力アップ特性,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/15JEslOSE5H8bdEk_FBVbiysuJgj9OZZ3YUpNl-JNYlQ/edit?usp=drivesdk,2024-07-29 19:57:04
特性_ゲート与ダメアップ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1MEZsMz-h2tOBy6uS3oK5oPDEEi-XtC3boyLQCq55fSE/edit?usp=drivesdk,2024-07-29 10:28:43
必殺_攻撃スピードダウンスキル,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1eR1la2kF4KXNeBahsaBKpwyJdZF8gZVhB8KmbxeaHcQ/edit?usp=drivesdk,2024-07-26 20:47:55
必殺_弱体化スキル,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1jFl5lA4YDRlRqUVXHhRcYbWTJ4xWq-Bsmkiw8OrXrNk/edit?usp=drivesdk,2024-07-26 20:33:06
特性_召喚時味方ゲートHP回復,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1kvuTvAuqbJABAUFHMviuFifSW5zwZZJUIyUAAL09GtI/edit?usp=drivesdk,2024-07-24 11:44:37
特性_属性キラー特性・属性耐性特性,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1ZaZrdEEMZqf0l-rrLXC9mVCVcMGUT8zdZ_oOsDdPqE8/edit?usp=drivesdk,2024-07-24 11:34:39
必殺_ダメージ無効スキル,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1YvK14I3O5BU2GUWTM7Mjg-ecAfgN3NXqQ1TmLICS16E/edit?usp=drivesdk,2024-07-24 11:11:57
必殺_リジェネスキル,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1cJSwNhCEo9Zhn66e8o2DyP-WAKFbKhhlNU8MjLlAr38/edit?usp=drivesdk,2024-07-24 11:08:28
特性_同じコマ内の敵移動スピードダウン特性,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/ギミック・スキル量産/βまでに作らないもの,https://docs.google.com/presentation/d/1tZX1nS8oP8tKGuASxKNosH6pm8ubFyWo7byGNTCXtT8/edit?usp=drivesdk,2024-07-24 11:01:03
モック版実施に伴う対応リスト,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/モック版追加分,https://docs.google.com/spreadsheets/d/1yi1gD2GkR8V4NcMOYDiks6YRGHloAFJJjL6xcaUZWOA/edit?usp=drivesdk,2024-06-28 14:55:42
にゃんコンボ発動演出.mp4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/11ZWc9Y4wgfoDeWFxcc8KQ060iXoW_7pJ/view?usp=drivesdk,2025-12-25 12:17:43
時間停止.mov,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1oOuCzqXTy1kuXRkngZVf8lLiJA9SjMrI/view?usp=drivesdk,2025-10-02 16:54:14
原画完成.mp4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1VTEDDjS6bgQ0lAINPat77TSPqq4G_Uag/view?usp=drivesdk,2025-08-18 11:39:00
かけら獲得.mp4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/15GSne7SR0LIV5ib4yNBHgKtRfVDhvCWa/view?usp=drivesdk,2025-08-18 11:37:59
画面収録 2025-02-03 17.46.44.mov,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1CmA222DyQSY1klSu_8WuUsBrqrvpv00r/view?usp=drivesdk,2025-02-05 12:20:49
スコアpt.mov,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1ppWdQ4XidiEmMKYajuv1M__-mSzveyAL/view?usp=drivesdk,2024-12-26 18:48:10
リーダーEXP_ミッション.MP4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1EI2_F4XCXXw79-jEolzrfDeuIyvD3jkY/view?usp=drivesdk,2024-12-26 17:51:53
ポケポケ.mp4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1mbYsr8Q2M_1jWyV36b9DHTgjgyjRvI4P/view?usp=drivesdk,2024-12-24 17:42:18
コイン.mov,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1fM4r2UHaQSDSCAtRwrqdgTn_5kogj5Iy/view?usp=drivesdk,2024-12-24 11:27:02
画面収録 2024-12-02 21.54.30.mov,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/14RpDm1F_OypvWtfJJKcvqxSAZSAWCtte/view?usp=drivesdk,2024-12-09 20:58:17
スキップチケット参考.mp4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/14YmtvWZcXa6lZyXorzkowZPLUvCU9ETD/view?usp=drivesdk,2024-07-25 10:48:57
スタン.mov,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1hTrWZvKfYXKk00M2_MvBHLFAFtRj91Cb/view?usp=drivesdk,2024-07-22 15:03:35
根性.mp4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1ooikwg2xQpsW40DiRS042AXvLFiPgTg-/view?usp=drivesdk,2024-07-19 21:20:11
ゲートHP低下.mp4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1KVKzn9GEA406gEkBD9_BlnReHU7ucury/view?usp=drivesdk,2024-07-18 15:26:43
潜行ファントム2.mov,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1k0SqeypCZPeg1Ivdvo-O6VU-KSfvWcVX/view?usp=drivesdk,2024-07-16 21:28:19
潜行ファントム.mp4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1dfbBD9rvJeYGcDayuubXxMnokm8sCcEC/view?usp=drivesdk,2024-07-16 21:16:01
撤退モーション.mov,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1ZpuXnNt7ZoeMv1CLfF97llKlEU0-6KNZ/view?usp=drivesdk,2024-07-16 20:54:48
中断復帰.mp4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/12FhqEO2yVIxRQfHovHTAgkYUUXGBwf2p/view?usp=drivesdk,2024-06-11 17:16:39
消滅撤退参考.mov,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1IKRpDncV_CgFeCcu7IK-oRLmt_MqiaPu/view?usp=drivesdk,2024-05-31 12:48:24
ワープ撤退参考.mov,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1tx18CC70GFC1zT6jZIpmLfGQlH-osy2l/view?usp=drivesdk,2024-05-31 12:43:40
にゃんこ大戦争動かない敵動画.mp4,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/参考用動画,https://drive.google.com/file/d/1ZcLVXsfLvdjjy7nvcexntroNa8srecFP/view?usp=drivesdk,2024-05-24 12:55:39
glowアルファ2コマ効果ブラッシュアップ相談,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/コマ効果相談,https://docs.google.com/presentation/d/1PnWGIUe9Juz5aBBF9Pyd3ImEumf2KQfldBFCx-a0gWc/edit?usp=drivesdk,2024-04-09 21:39:59
glowコマ効果（α2開発）ブラッシュアップ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/コマ効果相談,https://docs.google.com/presentation/d/1B0zptE9fl30lAPB0oRi5zeHHA9AqlkSTIBhLHTjyAFg/edit?usp=drivesdk,2024-04-08 17:48:42
降臨バトルの初期ランク_降臨バトルランクの表示_スペシャルキャラの挙動,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/old,https://docs.google.com/presentation/d/16Q1KJr7LqFDvRXHc1gNE9k9GocWvCs9KpCDSCT3ODvY/edit?usp=drivesdk,2025-02-12 20:24:10
仕様要件：ボックスガチャ,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/old,https://docs.google.com/presentation/d/1818fPapU_U_fK5T7xvudb6nIxIOcs67IwATVLWshnZg/edit?usp=drivesdk,2024-12-11 11:18:47
46-1_1日n回コインクエスト,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/old,https://docs.google.com/presentation/d/1uEs-fFszud8Mw2vilFcJdY8ImNp48CF3xPahz9fT7D0/edit?usp=drivesdk,2024-10-25 13:00:39
8/30ビルドのパックバナーについて,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/old,https://docs.google.com/presentation/d/1F82Cs2K-LPWT67P8AeraKkUqKgQSeCnUbMs-n5ZMazA/edit?usp=drivesdk,2024-08-22 14:55:28
42-3-4_お宝,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/old,https://docs.google.com/presentation/d/1UL-pipvTka7U7ycTduQcTTcU-W3XiG24ooLvFk2MYSo/edit?usp=drivesdk,2024-06-14 20:18:05
51_1-4ステージコマ効果（ゲームデザインmtg前状態）,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/old,https://docs.google.com/presentation/d/1gdwCjvnrrvKEJzRsUgGg2RWY6nRzwafoj7HMxNq9WxE/edit?usp=drivesdk,2024-05-29 14:30:25
お宝・表紙仕様相談 のコピー,/010_企画・仕様/GLOW_仕様要件_開発フェーズ/old,https://docs.google.com/presentation/d/1kZZp1MvB5e2F_S40v1hd-kuIDhgBC73bbThzKbRGx5g/edit?usp=drivesdk,2024-05-01 21:12:01
【GLOW】権利表記まとめ_260106_v2.docx,/010_企画・仕様/権利表記,https://docs.google.com/document/d/1nAEGUiaTkOwMAcKbBNmaxLupopYLNIC0/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2026-01-06 16:59:00
GLOW_権利表記,/010_企画・仕様/権利表記,https://docs.google.com/spreadsheets/d/1tYLXCOh2PNWGq91K-ElaYek5Bwi7NJwKGSlennjuABw/edit?usp=drivesdk,2025-11-20 14:58:29
【GLOW】権利表記まとめ_250229_原本.docx,/010_企画・仕様/権利表記,https://docs.google.com/document/d/1vWaRgo9pKrH-qDZ_EW-2cDjhEK7ocy-B/edit?usp=drivesdk&ouid=118276061537192140007&rtpof=true&sd=true,2025-06-03 20:08:07
pl_v1_ja.html,/010_企画・仕様/権利表記/権利表記html/202603020_ハーフアニバ,https://drive.google.com/file/d/1AAl-dae5pV1aoyUkttJPxc1thAOqxyuI/view?usp=drivesdk,2026-02-04 15:34:25
pl_v1_ja.html,/010_企画・仕様/権利表記/権利表記html/202603010_ふつうの軽音部,https://drive.google.com/file/d/1n75YmjaJzsIOOO2cDcrlBZfe4qAR0NyU/view?usp=drivesdk,2026-02-03 14:32:57
pl_v1_ja.html,/010_企画・仕様/権利表記/権利表記html/202602010_100カノ,https://drive.google.com/file/d/1OEEb8ZjkrKoNSNQ-CzZYJu_jBJ5BTcG0/view?usp=drivesdk,2026-01-06 18:14:05
pl_v1_ja.html,/010_企画・仕様/権利表記/権利表記html/202601020_幼稚園WARS,https://drive.google.com/file/d/1zOMmk7_Q_KbECeTlEa79ByoVzJutPHso/view?usp=drivesdk,2026-01-06 18:41:24
GLOW_監修必要テキスト一覧,/010_企画・仕様/リリース判定チェック_企画提出物まとめ/テキスト倫理チェック/監修必要テキスト一覧,https://docs.google.com/spreadsheets/d/1lgVIhZcsjbXbQYNkv3esvE3inMBWrsZZE2tLEBJVJHI/edit?usp=drivesdk,2025-08-14 20:52:16
