キャラテキスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,ー,ー,ー,,ー,1巻008P,ー,ー,ー,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
必殺ワザ原画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
地獄楽,,,,,,,▼データ設定済み,リリース時,,▼データ設定済み,リリース時,,▼データ設定済み,リリース時,,▼データ設定済み,リリース時,,▼監修通過,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字",▼未監修,※,,0,,,がらんの画眉丸,7,地獄楽,山田浅ェ門　佐切,8,地獄楽,杠,1,地獄楽,山田浅ェ門 仙汰,8,地獄楽,賊王 亜左 弔兵衛,9,,山田浅ェ門 桐馬,8,,民谷 巌鉄斎,6,,メイ,2,,,0,,,0,,,0,,,0,,,0,
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,"“がらんの画眉丸”として畏れられていた元石隠れ衆最強の忍。
血も涙もないがらんどうと呼ばれていたが、里の長の娘と結婚し、愛に触れ心を取り戻すも、死罪人として囚われてしまう。無罪放免となり愛する妻の元へ帰るため、処刑人・山田浅ェ門 佐切と不老不死の仙薬探しに赴く。",130,参考:2巻004P,"山田浅ェ門・試一刀流十二位。
処刑執行人を代々務める山田家の娘。女性ながら剣技に優れているが、幼少の頃より首切り浅と罵られて過ごしてきた。“首斬りの業”に向き合い、苦しんでいたが、画眉丸との出会いや、島での出来事により人として成長していく。",119,参考:2巻004P,"“傾主の杠”との呼び名を持つくのいち。
常に己の保身を第一に考え、その為には他者をも利用する。冷酷に見えるが、画眉丸たちに協力するなどフレンドリーな一面も。仙薬探しに参加したのは、ただ生きて帰りたいから。粘膜を駆使する忍術を使用する。",117,参考:3巻005P,"山田浅ェ門・試一刀流五位。
杠の監視役。勤勉で博識だが、気弱な侍。“首斬りの業”に悩んでおり、自身の正当性を宗教を学ぶことに求めたが、逆にその勤勉性が評価され、段位が高くなった。懐に植物学や宗教学、蘭学などの冊子を所持している。",113,"参考:3巻005P
5巻070P","“賊王”の呼び名で、伊予の山奥に賊の村をもつ傑士。
強さこそが全てだと信じ、目的のためには手段を選ばない冷酷さと高い適応能力、賊をまとめ上げる天賦の才能で、圧倒的な戦闘力を誇る。唯一の身内で大切に思っている実の弟の山田浅ェ門 桐馬と共に数々の状況を潜り抜けてきた。",132,参考:3巻005P,山田浅ェ門・試一刀流、段位未定。亜左 弔兵衛の実の弟で監視役。兄を助けるために山田家に入門し、わずか1か月で代行免許を得る天稟を持つ。冷静沈着で知的な一面を持ちながらも、その身を賭してでも兄を守ろうとする強い覚悟を持っている。,113,3巻005P,"“八洲無双の剣龍”と呼ばれる剣豪。
藩主の屋敷にあった門扉の龍を切ったことにより、不敬罪に問われ死罪人となった。天下に轟く偉業を成し、後世に語り継がれる名前を残すことによって真の不老不死になることを史上の目標にしている。",110,参考:2巻005P,天仙の劣等種のために蓬莱から追放された少女。見た目に反した超人的な力を発揮する。島で起こっていることを知っていながら、向き合ってこなかった後悔に苛まれており、島を出て普通に暮らすために仙薬を探す画眉丸たちと行動を共にする。,111,参考:5巻004P,,0,,,0,,,0,,,0,,,0,
"必殺ワザ名称
最大16文字",,※,,0,,,忍法 火法師,6,2巻017P,試一刀流 具足割,8,1巻169P,忍法 線斬行,6,5巻031P,僕を通して貰わないと,10,参考:5巻024P,オレの神もオレだ!!,10,2巻063P,兄さんは強いんだ,8,参考:2巻057P,真の不老不死だ!!,9,4巻022P,強イモ弱イモ ゼンブダイジ,13,4巻158P,,0,,,0,,,0,,,0,,,0,
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,今は考えるな　ただ殺せ,11,2巻018P,ただ黙って受け入れるなんて真っ平,16,1巻107P,やりたい事はやらなくちゃ,12,抜粋:8巻075P,僕も…仕事なので,8,5巻025P,オレはオレのやりたいようにやる!!,17,2巻062P,ずっと変わらない関係など　不要だ,16,2巻057P,無罪など本当の目的じゃねえ,13,参考:4巻020P,タオ… ツヨイヨワイ,10,4巻112P,,0,,,0,,,0,,,0,,,0,
"イベント用セリフ
最大7*2文字",4,※,,0,,,"ワシはっ""がらんの画眉丸""だ!!",16,1巻048P,それは弱さじゃない 強さの種よ,15,1巻186P,ありったけ試してあげる♡,12,抜粋:5巻030P,先立つものはまず情報ですから,14,参考:2巻072P,モタついてっと死ぬぜ!?,12,1巻097P,兄さんの強さは変化だ…,11,2巻064P, 天下に轟く偉業を成す！,12,4巻021P,モウ一度ダケ… 会イタイ,12,7巻086P,,0,,,0,,,0,,,0,,,0,
"召喚時セリフ
最大24文字",,※,,0,,,殺しにくるなら　殺すよ,11,1巻113P,刀には人の本性が映る,10,1巻038P,私の人生を邪魔する奴はブッ殺す！,16,抜粋:5巻062P,皆で情報整理しませんか？,12,参考:2巻072P,化物だ、殺す,6,4巻073P,助けに来ましたよっ,9,2巻050P,俺に退治させろ,7,4巻024P,島…出テ　普通ニ暮ラシタイ,13,7巻086P,,0,,,0,,,0,,,0,,,0,
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,ー,1巻048P,ー,ー,ー,ー,ー,ー,ー,ー,ー,,ー,2巻065P,ー,ー,ー,ー,ー,ー,ー,1,ー,,0,,,0,,,0,,,0,,,0,
必殺ワザ原画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魔都精兵のスレイブ,,,,,,,▼データ設定済み,リリース時,,▼データ設定済み,リリース時,,▼データ設定済み,リリース時,,▼データ設定済み,リリース時,,▼データ設定済み,リリース時,,▼監修通過,"魔都精兵のスレイブ
いいジャン祭 25/12月",,▼監修通過,"魔都精兵のスレイブ
いいジャン祭 25/12月",,▼監修通過,"魔都精兵のスレイブ
いいジャン祭 25/12月",,▼監修通過,"魔都精兵のスレイブ
いいジャン祭 25/12月",,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字",▼未監修,※,,0,,,和倉 優希,5,魔都精兵のスレイブ,誇り高き魔都の剣姫 羽前 京香,14,魔都精兵のスレイブ,東 日万凛,5,魔都精兵のスレイブ,駿河 朱々,5,魔都精兵のスレイブ,大川村 寧,5,魔都精兵のスレイブ,空間を操る六番組組長 出雲 天花,16,ー,東 八千穂,5,,和倉 青羽,5,,無窮の鎖 和倉 優希,10,,万物を統べる総組長 山城 恋,14,,,0,,,0,,,0,
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,魔都に迷い込んだ高校3年生。醜鬼に襲われたところを羽前 京香に助けられ、奴隷になる。雑草のような生命力を持っている。家事全般が得意で、魔防隊の管理人を務めることになる。七番組隊員からの理不尽な扱いにもめげず優しく接する人物。,111,"参考:2巻006P
2巻070P",魔防隊七番組の組長。真面目な性格で、日々鍛錬を欠かさない。醜鬼に故郷を滅ぼされた過去から、醜鬼の絶滅を目標としている。能力は「無窮の鎖(スレイブ)」。奴隷にした生命体の力を引き出し行使できる能力で、現在は魔都で助けた和倉 優希を使役している。,120,参考:2巻006P,魔防隊七番組の副組長であり、組長の羽前 京香に心酔している。プライドが高く男嫌い。そのため和倉 優希の存在を良く思っておらず、強くあたることもあるが、戦闘時の強さは認めている。能力は「青雲の志(ラーニング)」。他人の能力を学び自身でも使用できる。,122,参考:2巻007P,魔防隊七番組の隊員。好奇心旺盛な性格で、平凡な家庭の生まれだが刺激を求めて魔防隊に入隊した。和倉 優希には挑発的な態度をとることも多い。身体の大きさを変化させる「玉体革命（パラダイムシフト）」で醜鬼を圧倒する。,104,参考:2巻007P,魔防隊七番組の隊員。隊最年少の11歳で小学生。魔防隊所属ながら非戦闘要員。優しい性格で、先に入隊した上司として和倉 優希を気にかける。能力は「きっと見つける」。千里眼のような力で索敵し、隊を補佐する。,99,参考:2巻007P,魔防隊六番組の組長。和倉 優希を「奴隷クン」と呼び、何としても手に入れようとする。能力は「天御鳥命」(アメノミトリ)で、空間を操作することができ、瞬間移動や応用した戦闘が可能。冷静沈着で子供の頃から優等生。順風満帆な人生を送っている。,117,,魔防隊六番隊・副組長。東の家名にこだわりを持っており、非常にプライドが高い。妹の東 日万凛のことを溺愛しているが、なかなか素直に伝えることができずにいる。能力は「東の辰刻」(ゴールデンアワー)で、ポーズを決めると時を止めたり戻したりすることが可能。,124,,魔都に現れた人型醜鬼。正体は魔都災害によって行方不明になっていた優希の姉。京香の故郷を襲った一本角の醜鬼を従えている。魔防隊を敵だと断言し、彼女と同じく醜鬼となった銭函 ココと湯野 波音達と共に魔防隊と戦おうとする。,108,ー,和倉 優希がスレイブとして変身した姿。醜鬼に似ている姿で、首には鎖付きの首輪がついている。使役する主人は優希の背に乗り、鎖によって操縦することが可能。変身を解くと、変身中の働きによって主人からの「褒美」が与えられる。,108,,魔防隊十番組の組長にして、魔防隊を統べる総組長。容姿端麗、文武両道、戦略眼に優れ、癖の強い魔防隊組長たちをまとめ上げている。能力は「万物を総該した無限宇宙の全一」。曼荼羅を展開し、八仏いる仏の能力を瞳に宿し自在に使うことができる。その能力の全貌を知っているのは本人のみ。和倉 優希のことを気に入っている。,152,参考:7巻183~184P,,0,,,0,,,0,
"必殺ワザ名称
最大16文字",,※,,0,,,張り切っちゃうぜ！,9,1巻079P,乱れ山桜,4,6巻050P,武装小町,4,7巻095P,玉体革命,4,1巻148P,きっと見つける,7,4巻063P,天御鳥命,4,3巻126P,東の辰刻,4,5巻092P,弟について喋ってるでしょ,12,2巻033P,隷架拳,3,6巻043P,万物を総該した無限宇宙の全一,14,7巻027P,,0,,,0,,,0,
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,かっこつけたかったんだよ,12,1巻168P,速やかに潰す,6,1巻118P,お前は自分が倒す！,9,5巻109P,盛り上がってきたねー,10,抜粋:1巻104P,安心して下さい,7,抜粋:1巻067P,位置バッチリ,6,3巻124P,偉大な姉の指示に従うのじゃ,13,5巻090P,優希は千兆点のイケメンよ!!,14,4巻141P,ぶっ潰す!!,6,6巻035P,躾けてあげる,6,7巻171P,,0,,,0,,,0,
"イベント用セリフ
最大7*2文字",4,※,,0,,,ヒーローになりたいです！,12,抜粋:1巻058P,屈服の時間だ,6,1巻037P,ありがたく協力しなさい！,12,2巻126P,アタシの奴隷になってよ,11,抜粋:1巻125P,寧は上司ですから当然です！,13,2巻063P,奴隷クン　私に頂戴,9,3巻173P,姉の偉大さ思い知れい,10,2巻186P,優希はここで私と暮らすのよ,13,4巻132P,よし！絶好調だぜ,8,1巻093P,いい眺めじゃない,8,7巻169P,,0,,,0,,,0,
"召喚時セリフ
最大24文字",,※,,0,,,頑張り甲斐があるってもんだ！,14,抜粋:1巻060P,我らも征くぞ,6,1巻086P,逆らうんじゃないわよ！,11,1巻067P,かっこいい所を見せないとね,13,2巻153P,応援たくさん頑張ります,11,抜粋:2巻162P,ノルマは六番組の完勝で行こ,13,2巻150P,六番組に任せい！,8,4巻157P,さー　やろっか,7,5巻046P,行かせるかよ！,7,1巻093P,私が出るわ,5,7巻012P,,0,,,0,,,0,
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,ー,ー,ー,,ー,4巻021P,ー,ー,ー,ー,ー,ー,ー,ー,ー,,0,3巻116P,ー,ー,ー,ー,ー,ー,ー,1,ー,,0,7巻182P,,0,,,0,,,0,
必殺ワザ原画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
道産子ギャルはなまらめんこい,,,,,,,▼データ設定済み,リリース時,,▼データ設定済み,リリース時,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字",▼未監修,※,,0,,,冬木 美波,5,道産子ギャルはなまらめんこい,秋野 沙友理,6,道産子ギャルはなまらめんこい,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,北陵高等学校に通う女子高生。マイナス8度の極寒の中でも生足、スマホを触るため手袋なしのなまらめんこい生粋の道産子ギャル。冬の北海道に引っ越してきたばかりの四季 翼と偶然遭遇した。仲間意識と押しが強いが、見た目に反してピュアな一面もある。,118,参考:2巻005P,北陵高等学校に通う、黒髪清楚系ギャル。ゲームが得意だが恥ずかしがり屋な性格。スキー授業で冬木 美波に助けられ、友達となる。四季 翼のことを意識しているが、冬木 美波との友情も大事にしたいと思っている。,100,参考:2巻005P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"必殺ワザ名称
最大16文字",,※,,0,,,明日家来る？,6,1巻052P,誰にも負けない,7,4巻186P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,明日休みなんだしいいしょ？,13,1巻053P,私決めたよ,5,4巻185P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"イベント用セリフ
最大7*2文字",0,※,,0,,,東京の話とかもっと聞きたーい,14,1巻053P,今日は一日中ゲームしてやる,13,2巻083P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"召喚時セリフ
最大24文字",,※,,0,,,ウチが一緒に行ったげる♪,12,抜粋:1巻084P,師匠と呼べよ〜,7,抜粋:1巻181P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,ー,ー,ー,ー,ー,ー,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
必殺ワザ原画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
幼稚園WARS,,,,,,,▼監修通過,"幼稚園WARS
いいジャン祭 25/12月",,▼監修通過,"幼稚園WARS
いいジャン祭 25/12月",,▼監修通過,"幼稚園WARS
いいジャン祭 25/12月",,▼監修通過,"幼稚園WARS
いいジャン祭 25/12月",,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,元殺し屋の新人教諭 リタ,12,幼稚園WARS,ルーク,3,,ダグ,2,幼稚園WARS,ハナ,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,"“世界一安全な幼稚園”と言われる「ブラック幼稚園」たんぽぽ組の新人教諭で、元殺し屋。
一見普通の教員だが、かつては伝説の殺し屋として恐れられていた。抜群の戦闘能力と危機察知能力で幼稚園に日々襲来する殺し屋たちから園児を守っている。夢はイケメンの彼氏をつくること。",131,2巻006P,"“世界一安全な幼稚園”と言われる「ブラック幼稚園」きく組の教諭で、元警官。
少女まんがが好きで、恋愛において最も楽しいのは片想いの時間と考えている。幼稚園内で両想いフラグが成立しそうになるたびに絶妙なタイミングで恋の進展を邪魔しに現れる。",119,4巻007P,"“世界一安全な幼稚園”と言われる「ブラック幼稚園」たんぽぽ組の教諭で、リタの先輩。
詐欺師として、誰も信用せず、独りで生きてきたが、リタに命を救われ恋に落ちる。鋭い勘と優しい性格を併せ持ち、園児たちにも好かれている。",108,2巻007P,"“世界一安全な幼稚園”と言われる「ブラック幼稚園」たんぽぽ組の新人教諭。
リタの後輩で、爆弾を使用して戦う。殺し屋一族・ブラッドリー一家の末娘。殺し屋としてバディを組んでいた兄を助けて欲しいとリタ達に依頼する。",105,2巻007P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"必殺ワザ名称
最大16文字",,※,,0,,,お遊戯の時間です,8,3巻125P,さよならのお時間だ,9,4巻049P,これで貸しはチャラだ,10,1巻115P,大丈夫だ,4,1巻168P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,私達はただ… 子供を守るだけです,16,3巻118P,チームワークというものを見せてやる,17,4巻053P,詐欺師なめんな,7,1巻092P,まかせろ…,5,2巻137P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"イベント用セリフ
最大7*2文字",0,※,,0,,,彼女…いますか？,8,1巻024P,気を引き締めるように,10,4巻119P,先輩は敬いたまえ,8,1巻077P,具合でも悪いのか？,9,5巻153P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"召喚時セリフ
最大24文字",,※,,0,,,この中にイケメンはいますか？,14,1巻105P,やめておいたほうがいい…,12,4巻126P,少しは先輩をいたわれ!!!,13,2巻063P,こんにちは　新入社員です,12,1巻153P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,0,3巻018・019P,ー,ー,ー,ー,ー,ー,ー,ー,ー,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
君のことが大大大大大好きな100人の彼女,,,,,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,▼未監修,,,▼未監修,,,▼未監修,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,溢れる母性 花園 羽々里,12,君のことが大大大大大好きな100人の彼女,花園 羽香里,6,君のことが大大大大大好きな100人の彼女,院田 唐音,5,君のことが大大大大大好きな100人の彼女,好本 静,4,君のことが大大大大大好きな100人の彼女,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,愛城 恋太郎の彼女の1人。29歳。娘である花園 羽香里を守るために「5股男」の愛城 恋太郎から引き離そうとしたが、最終的に彼女になることに。変態と言える域にまで恋太郎ファミリーへの愛が到達している。包み込むような優しさもあるが、学校理事長としての職権濫用もひどい。,132,"参考:人気投票HP
https://youngjump.jp/info/100kano_prof/",愛城 恋太郎の彼女の1人。高校1年生。魅惑的なプロポーションと計算高い策士気質を併せ持つ品行方正な美女。恋に盲目な一面があり、入学早々に院田 唐音と一緒に愛城 恋太郎に告白をした。根は真面目で、他者への思いやりに溢れている。,112,"参考:人気投票HP
https://youngjump.jp/info/100kano_prof/",愛城 恋太郎の彼女の1人。高校1年生。「〇〇じゃないんだからね！」が口癖の、ツインテールがよく似合うツンデレ気質全開の強気な少女。入学早々に花園 羽香里と一緒に愛城 恋太郎に告白をした。常識人なため、彼女たちの中ではツッコミ担当。,115,"参考:人気投票HP
https://youngjump.jp/info/100kano_prof/",愛城 恋太郎の彼女の1人。高校1年生。読書が大好きでお淑やかな図書委員。会話が苦手なため、愛読書の台詞を引用して話す。愛城 恋太郎からもらったスマホのテキスト読み上げアプリによってさらにコミュニケーションがスムーズになった。,112,"参考:人気投票HP
https://youngjump.jp/info/100kano_prof/",,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"必殺ワザ名称
最大16文字",,※,,0,,,私と付き合ってちょうだい!!,14,3巻072P,付き合ってください……！,8,1巻036P,付き合ってください……！,7,1巻040P,「好きです」,6,1巻148P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,恋太郎ちゃん…ッ,8,参考:3巻126P,恋太郎君♡,5,参考:1巻071P,恋太郎っ!!,6,1巻072P,“恋太郎君”,6,参考:1巻158P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"イベント用セリフ
最大7*2文字",0,※,,0,,,かわいい物に目がないから…,13,3巻161P,いいお天気ですね,8,1巻068P,何か文句でもあるっ!?,11,1巻020P,“高らかに笑った。”,10,1巻170P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"召喚時セリフ
最大24文字",,※,,0,,,ママって呼んでくれたらいいわよ♥,16,4巻031P,好きで好きでたまらないんです…,15,1巻062P,とっとと終わらせるわよ,11,3巻077P,“私はそれを手伝う所存であった”,16,1巻122P,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,ー,3巻129P,ー,ー,ー,ー,ー,ー,ー,ー,ー,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,
【推しの子】,,,,,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,B小町不動のセンター　アイ,13,【推しの子】,復讐を誓う片星 星野 アクア,6,【推しの子】,星野 ルビー,6,【推しの子】,有馬 かな,5,【推しの子】,黒川 あかね,6,【推しの子】,MEMちょ,5,【推しの子】,ぴえヨン,4,【推しの子】,斉藤 ミヤコ,6,【推しの子】,雨宮 吾郎,5,【推しの子】,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,苺プロダクションのアイドルグループ・B小町の絶対的エース、不動のセンターで究極の美少女。16歳で星野 アクアと星野 ルビーを出産するためにアイドル活動を一時休止。復帰後はドラマや映画に出演したり、モデルやラジオのアシスタントなど幅広く活動し、順調に芸能界を駆け上がっていた。,137,ー,苺プロダクションに所属する俳優で、陽東高校一般科1年生。アクアは通称で本名は星野 愛久愛海(あくあまりん)。子供時代に芸能デビューし、一時休止を挟んで現在は復帰している。母親であるアイを大切に思い、クールな性格で勉強もできるが、復讐のためには冷酷になる一面も持つ。,135,ー,苺プロダクション所属のアイドルで、再始動した新生B小町のメンバー。陽東高校芸能科1年生。ルビーは通称で本名は星野 瑠美衣(るびい)。明るい性格で、母親であるアイのような輝くアイドルになることを夢に見続け、何度もオーディションを受け続けていた。,124,ー,"陽東高校芸能科2年生。かつて10秒で泣ける天才子役として
一世を風靡したが、その後は下火になっていた。芸能界の先輩としてのプライドが高く、子役として共演した星野 アクアのことを意識している。苺プロに加入し、女優からアイドルへ転身、新生B小町のセンターとして活動することとなる。",138,ー,"高校2年生。劇団ララライに所属する若きエース。
分析力が非常に高く、まるで役をその身に降ろすかのように演じる。恋愛リアリティショー「今からガチ恋始めます」へ出演するも、演出に翻弄されSNSで炎上。自殺未遂をしてしまうほど追い詰められるも星野 アクアによって助けられる。",134,ー,ネットで人気のある、バズらせのプロとして活躍するユーチューバーにしてインフルエンサー。星野 アクアに新生B小町に誘われ、一度は諦めたアイドルの道を歩み出した。B小町の配信やMV撮影、動画編集など、インフルエンサーとしてのスキルや人脈を駆使し、B小町を成功へ導く。,131,ー,苺プロダクションに所属する年収1億円の覆面筋トレ系ユーチューバー。ひよこを模した丸い覆面に、パンツ一枚の姿をしており、小中学生から人気を集めている。新生B小町を宣伝するためにコラボをすることになり、1時間のぴえヨンブートダンスを決行する。,119,ー,芸能事務所「苺プロダクション」の社長。経営者として事務所を運営しながら、星野 アクアと星野 ルビーを守り支える存在となる。アイドルになるべく奔走するルビーに対し現実的なアドバイスをしたり、妹のことを想い行動するアクアに寄り添ったりと、本当の母親のように2人に接する。,133,ー,宮崎県の病院に勤務する産婦人科医。研修医時代に出会った患者『さりな』に布教され、アイドルグループ・B小町のアイのファンとなる。普段は冷静沈着で、患者に対して真摯に向き合う医者だが、推しの事となると破顔するなど、感情豊かな一面も。,114,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,究極のアイドル,7,ー,同じ轍を踏ませない,9,2巻024P,憧れのアイドルへ!!,10,ー,光はあるから,6,2巻132P,あっ　もうカメラ回ってる？,13,3巻151P,バズらせのプロ,7,3巻122P,ぴえヨンブートダンス,10,3巻035P,推さない 駆けない 喋らない！,15,1巻103P,君の奴隷(ファン)だ,10,1巻034P,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,嘘はとびきりの愛なんだよ？,13,1巻031P,滅茶苦茶やって帰るか,10,2巻116P,だって憧れは止められない,12,4巻039P,アンタの推しの子になってやる,14,4巻150P,今は負けない,6,参考:4巻189P,バズらせのプロなんだけどぉ？,14,3巻122P,ボク年収1億ダヨ,8,3巻032P,大人しくしててくださいね！,13,1巻103P,意見が一致した,7,1巻033P,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,私にとって嘘は愛,8,1巻188P,役者というのは単なる手段だ,13,2巻047P,私はママみたいになる！,11,2巻013P,私が居ないと駄目ね！,10,4巻088P,アクアくんの助けになるよ,12,参考:5巻028P,アイドルは個性！,8,4巻078P,ぴえヨンチャンネルぅうぅ!!,14,3巻034P,あら　緊張してるの？,10,1巻080P,アイー!!!,6,1巻009P,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,私は誰かを愛したい,9,1巻178P,やりようはありそうだな,11,2巻098P,私がんばる,5,2巻040P,私がなんとかする,8,4巻041P,頑張らなきゃ,6,3巻060P,ここは年の功なのかなぁ,11,4巻071P,オマカセ！,5,3巻029P,なんで私がこんな仕事……,12,4巻122P,君の家族は俺が守る,9,1巻035P,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,ー,1巻031P,,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,,0,ー,,0,ー,,0,ー,,0,ー
ふつうの軽音部,,,,,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
