,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
あげた,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
比較対象,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
作品名,キャラクター名,ID,レアリティ,属性,ロール,間合い,"通常攻撃_
オノマトペ","必殺攻撃_
オノマトペ","リリースキー
※ID管理",施策名,※指示書,"召喚
コスト","基礎
コスト",コスト帯,"キャラ
補正値","必殺ワザ
補正値","特性
補正値","召喚
時間(s)","再召喚時間F
※",再召喚時間(s),"キャラ
補正値","再召喚時間
属性&ロール
補正値(s)","※
(予備調整枠)","初回必殺CDF
※","初回
必殺ワザ
CDT","キャラ
補正値","CDT
属性&ロール
補正値","※
(予備調整枠)","2回目以降必殺
CDF
※","2回目以降
必殺ワザ
CDT","キャラ
補正値","必殺ワザ
補正値","CDT
属性&ロール
補正値","※
ワザ効果時間",必殺ワザ発動可能回数(最低値),"※
ワザ間隔
(確認用)",体力Lv1,"体力
Lv80
最大凸","体力
Lv80
最大凸
生存時間(s)
(敵1体)","体力
Lv80
最大凸
生存時間(s)
(敵2体)","基礎
体力","ロール
補正値","キャラ
補正値1","キャラ
補正値2
※距離補正","キャラ
補正値3
※攻撃値分","属性&ロール
補正値","※
特殊
調整値","※
(予備調整枠)",攻撃力Lv1,"攻撃
Lv80
最大凸","DPS
通常攻撃Lv1
単体","DPS
Lv80
最大凸
単体","DPS
Lv80
最大凸
単体
(自己バフ時)","DPS
通常攻撃&ワザLv1
単体(合算)","DPS
通常攻撃&ワザLv80
単体(合算)","通常攻撃
基礎値
(補正値合算)
※範囲補正値込み","通常攻撃
基礎値","キャラ
補正値","ロール
基礎補正値","属性&ロール
補正値","※
特殊
調整値","キャラ
補正値3
※体力値分","※
(予備調整枠)",攻撃CDF,"基礎攻撃
CDF","キャラ
補正値","攻撃
CDT
(確認用)",攻撃手段,KB回数,move_speed,well_distance,"well_distance
※調整値",移動,特性1,効果値,解放ランク,特性2,効果値,解放ランク,"通常
攻撃距離","通常
攻撃範囲","※攻撃倍率
(範囲_
補正値)","通常攻撃
射程数値","必殺ワザ
距離","必殺ワザ
範囲","※攻撃倍率
(範囲_
補正値)","必殺ワザ
射程数値","必殺ワザ_
対象","
ワザ_対象属性",ワザ_対象ロール,"※
CDT
(確認用)","※
ワザ間隔
(確認用)","ワザDPS合算
(単体)","ワザDPS合算
(範囲CD1 x n体)","※
バフ・デバフ
効果型",必殺ワザ1,"バフ・デバフ
効果型","必殺ワザ_
対象","
ワザ_
対象属性",ワザ_対象ロール,"効果値1
※倍率
(完凸)","効果値2
※効果時間(s)
(完凸)","必殺ワザ1
攻撃値
※Lv80完凸","※
必殺ワザDPS
(単体)","※
必殺ワザDPS
(範囲CD1 x n体)",必殺ワザ2,"効果値1
※倍率
(完凸)","効果値2
※効果時間(s)
(完凸)","※
バフ・デバフ
効果型","※
必殺ワザ2
範囲","※
必殺ワザ
射程数値
(自動)","※
必殺ワザ_
対象","※
ワザ_
対象属性","※
ワザ_
対象ロール","※
予備枠","※
予備枠","※
予備枠",必殺ワザ3,"効果値1
※倍率
(完凸)","効果値2
※効果時間(s)
(完凸)","※
バフ・デバフ
効果型","※
必殺ワザ
範囲","※
必殺ワザ
射程数値
(自動)","※
必殺ワザ_
対象","※
ワザ_
対象属性","※
ワザ_
対象ロール","※
予備枠","※
予備枠","※
予備枠","必殺ワザ
所持一覧","特性
所持一覧",※通常_連続攻撃,※必殺_連続攻撃,ワンポイント
忘却バッテリー,清峰 葉流火,chara_bat_00001,PremiumSR,赤,アタック,遠距離,dageki_1,dageki_2,202509010_リリース,リリース時,※,220,200,低コスト,0,10.0,10.0,3.0,125,2.5,0.0,0.0,0.0,100,2.0,0.0,-0.11,0.0,575,11.5,0.0,5.8,0.0,-,1,-,330,"2,407",2.2,1.1,660,-0.20,0.00,-0.30,0.00,0.0,0.0,,1860,"13,570",620,"4,523",-,#REF!,#REF!,620,440,0.00,0.30,0.10,0.00,0.00,,150,150,0.0,3.0,※,3,45,0.59,0,速い-普通,攻撃UPコマ効果UP,15,2,-,-,-,遠距離,単体,1,0.6,遠距離,単体,1,0.6,敵,緑,All,11.5,-,#REF!,#REF!,-,キラー攻撃(緑),-,敵,緑,All,140,-,"28,497","2,693",0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:キラー攻撃(緑),特性1:攻撃UPコマ効果UP,0.7,0.96,遠距離から攻撃ができるアタックキャラ!緑属性の相手に大ダメージを与えることができるぞ!
道産子ギャルはなまらめんこい,冬木 美波,chara_dos_00001,PremiumSSR,青,サポート,遠距離,dageki_1,dageki_1,202509010_リリース,リリース時,※,375,200,低コスト,150,10.0,15.0,6.9,125,2.5,0.0,-0.2,0.0,135,2.7,1.5,-0.11,0.0,1120,22.4,0.0,16.5,0.0,11.0,0,11.4,340,"2,592",2.3,1.1,1130,-0.40,0.00,-0.30,0.00,0.0,0.0,,1480,"11,285",530,"4,030","4,434",#REF!,#REF!,530,750,0.00,-0.30,0.00,0.00,0.00,,140,140,0.0,2.8,※,3,30,0.62,0,普通,氷結攻撃無効化,50,0,-,-,-,遠距離,単体,1,0.63,自身と１つ先のコマにいる味方,"範囲(コマ)0,+1",0.6,"(コマ)0,+1",味方,青,All,22.4,11.4,#REF!,#REF!,持続型,攻撃力UP(青),持続型,味方,青,All,10,11.0,-,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:攻撃力UP(青),特性1:氷結攻撃無効化,0.6,1.4,前線を支える遠距離サポート!攻撃UPで戦況を有利に導くことができるぞ!
チェンソーマン,デンジ,chara_chi_00001,PremiumR,緑,アタック,近距離,zangeki_1,dageki_1,202509010_リリース,リリース時,※,210,200,低コスト,,10.0,0.0,2.8,185,3.7,0.0,0.0,0.0,100,2.0,0.0,0.00,0.0,355,7.1,0.0,0.0,0.0,25,1,-,500,"3,565",3.3,1.7,630,-0.20,0.00,0.00,0.00,0.0,0.0,,550,"3,922",550,"3,922",-,#REF!,#REF!,550,420,0.00,0.30,0.00,0.00,0.00,,50,50,0.0,1.0,※,2,35,0.29,0,普通,-,-,-,-,-,-,近距離,単体,1,0.3,近距離,単体,1,0.3,敵,黄,All,7.1,-,#REF!,#REF!,-,キラー攻撃(黄),-,敵,黄,All,135,-,"7,942","1,205",0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:キラー攻撃(黄),,0.53,1.57,必殺ワザで黄属性の相手に対して大ダメージを与えることができる!
怪獣８号,日比野 カフカ,chara_kai_00001,PremiumR,黄,アタック,近距離,dageki_1,-,202509010_リリース,リリース時,※,210,200,低コスト,0,10.0,0.0,2.8,185,3.7,0.0,0.0,0.0,100,2.0,0.0,0.00,0.0,650,13.0,0.0,5.9,0.0,25,1,9.1,500,"3,565",3.3,1.7,630,-0.20,0.00,0.00,0.00,0.0,0.0,,550,"3,922",550,"3,922","4,863",#REF!,#REF!,550,420,0.00,0.30,0.00,0.00,0.00,,50,50,0.0,1.0,※,2,40,0.24,0,普通-速,-,-,-,-,-,-,近距離,単体,1,0.25,自身,自身,該当なし,自身,自身,All,All,13.0,9.1,#REF!,#REF!,瞬間型,攻撃力UP(自身),瞬間型,自身,All,All,24,3.9,-,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:攻撃力UP(自身),,1,1.33,必殺ワザで自身の攻撃をUPするアタックキャラ!
鴨乃橋ロンの禁断推理,鴨乃橋 ロン,chara_ron_00001,PremiumSSR,青,テクニカル,中距離,dageki_2,dageki_1,202509010_リリース,リリース時,※,290,200,低コスト,50,25.0,15.0,4.8,190,3.8,0.0,0.0,0.0,100,2.0,0.0,0.00,0.0,565,11.3,0.0,4.1,0.0,1.5,1,9.8,520,"3,963",3.5,1.7,870,-0.30,0.00,-0.10,0.00,0.0,0.0,,960,"7,320",640,"4,880",-,#REF!,#REF!,640,580,0.00,0.10,0.00,0.00,0.00,,75,75,0.0,1.5,※,3,35,0.36,0,普通,スタン攻撃無効化,30,0,-,-,-,中距離,単体,1,0.37,中距離,単体,1,0.37,敵,All,All,11.3,9.8,#REF!,#REF!,-,連続攻撃,-,敵,All,All,200,-,"14,639","1,412",0,スタン,-,1.5,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,"必殺ワザ1:連続攻撃
必殺ワザ2:スタン",特性1:スタン攻撃無効化,stop有:1回目 0.92,"stop有:1回目 1.17
stop無:2回目 1.50
stop無:3回目 1.67
stop無:4回目 1.84
stop無:5回目 1.97",必殺ワザで相手をスタン状態にすることができるぞ!
株式会社マジルミエ,絶対効率の体現者 土刃 メイ,chara_mag_00201,PremiumUR,赤,アタック,遠距離,shageki_1,dageki_1,202511010_株式会社マジルミエ,株式会社マジルミエいいジャン祭,※,275,200,低コスト,50,15.0,10.0,4.4,260,5.2,0.7,0.0,0.0,100,2.0,0.0,-0.17,0.0,710,14.2,0.0,7.1,0.0,-,1,-,500,"4,085",3.3,1.7,830,-0.20,0.00,-0.30,0.10,0.0,0.0,,2160,"17,654",720,"5,885",-,#REF!,#REF!,720,550,-0.10,0.30,0.10,0.00,0.00,,150,150,0.0,3.0,(長距離)攻撃を飛ばす系,3,45,0.49,-0.1,速い,体力条件強化(以上/攻撃),HP50/35,0,ダメージコマ無効化,-,4,遠距離,単体,1,0.5,遠距離,範囲(小：威力減),0.5,0.6,敵,All,All,14.2,-,#REF!,#REF!,-,連続攻撃,-,敵,All,All,113,-,"19,949","1,537","7,684",ノックバック,2,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,"必殺ワザ1:連続攻撃
必殺ワザ2:ノックバック","特性1:体力条件強化(以上/攻撃)
特性2:ダメージコマ無効化",stop有:1回目 0.42,"stop有:1回目 0.38
stop無:2回目 1.55
stop無:3回目 1.8
stop無:4回目 2.1",遠距離からの連続範囲攻撃とノックバックで前線を押し上げることができるアタックキャラ!さらに、特定の条件で自身の攻撃をUPするぞ!
サマータイムレンダ,網代 慎平,chara_sum_00001,PremiumR,青,テクニカル,遠距離,shageki_1,shageki_1,202509010_リリース,リリース時,※,515,600,中コスト,-100,15.0,0.0,10.4,225,4.5,0.0,0.0,0.0,120,2.4,0.0,0.00,0.0,1190,23.8,0.0,15.9,0.0,6.9,1,16.9,620,"4,421",4.1,2.1,1550,-0.30,0.00,-0.30,0.00,0.0,0.0,,2710,"19,328",1130,"8,053",-,#REF!,#REF!,1130,1030,0.00,0.10,0.00,0.00,0.00,,120,150,-30.0,2.4,※,3,30,0.61,0,普通-速,-,-,-,-,-,-,遠距離,単体,1,0.62,遠距離,単体,1,0.62,敵,All,All,23.8,16.9,#REF!,#REF!,安定型,連続攻撃,安定型,敵,All,All,178,-,"34,404","1,589",0,攻撃力Down,14,6.9,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,"必殺ワザ1:連続攻撃
必殺ワザ2:攻撃力Down",,stop無:1回目 0.65,"stop無:1回目 0.75
stop無:2回目 0.93
stop無:3回目 1.15",必殺ワザで連続攻撃と相手の攻撃をDOWNするテクニカルキャラ!
魔都精兵のスレイブ,和倉 優希,chara_sur_00001,PremiumR,緑,サポート,近距離,dageki_2,-,202509010_リリース,リリース時,※,360,200,低コスト,150,10.0,0.0,6.5,240,4.8,0.0,0.0,0.0,125,2.5,0.0,0.00,0.0,695,13.9,0.0,5.9,0.0,3.9,1,10.0,650,"4,635",4.3,2.2,1080,-0.40,0.00,0.00,0.00,0.0,0.0,,750,"5,349",500,"3,566","4,422",#REF!,#REF!,500,720,0.00,-0.30,0.00,0.00,0.00,,75,75,0.0,1.5,※,1,35,0.27,0,速,-,-,-,-,-,-,近距離,単体,1,0.28,自身と同じコマにいる味方,範囲(コマ)0,-,(コマ)0,味方,緑,All,13.9,10.0,#REF!,#REF!,瞬間型,攻撃力UP(緑),瞬間型,味方,緑,All,24,3.9,-,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:攻撃力UP(緑),,stop有:1回目 0.30,stop無:1回目 2.00,必殺ワザで同じコマにいる緑属性の味方の攻撃をUPするぞ!
ラーメン赤猫,文蔵,chara_aka_00101,PremiumR,赤,テクニカル,近距離,dageki_1,zangeki_1,202509010_リリース,リリース時,※,325,200,低コスト,100,25.0,0.0,5.6,255,5.1,0.0,0.0,0.0,130,2.6,0.0,0.00,0.0,640,12.8,0.0,4.5,0.0,3.0,1,9.8,690,"4,920",4.6,2.3,980,-0.30,0.00,0.00,0.00,0.0,0.0,,720,"5,134",720,"5,134",-,#REF!,#REF!,720,650,0.00,0.10,0.00,0.00,0.00,,50,50,0.0,1.0,※,3,30,0.26,0,普通,-,-,-,-,-,-,近距離,単体,1,0.27,近距離,単体,1,0.27,敵,All,All,12.8,9.8,#REF!,#REF!,-,連続攻撃,-,敵,All,All,178,-,"9,139",773,0,火傷,6500,3,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,"必殺ワザ1:連続攻撃
必殺ワザ2:火傷",,stop無:1回目 0.54,"stop無:1回目 1.37
stop無:2回目 1.63
stop有:3回目 2.67",必殺ワザで連続攻撃と、相手を火傷状態にするテクニカルキャラ!
姫様“拷問”の時間です,トーチャー・トルチュール,chara_gom_00101,PremiumSR,黄,テクニカル,近距離,dageki_2,dageki_1,202509010_リリース,リリース時,※,325,200,低コスト,100,10.0,15.0,5.6,255,5.1,0.0,0.0,0.0,130,2.6,0.0,0.00,0.0,860,17.2,0.0,10.5,-1.7,7.0,1,10.2,690,"5,034",4.6,2.3,980,-0.30,0.00,0.00,0.00,0.0,0.0,,720,"5,252",720,"5,252",-,#REF!,#REF!,720,650,0.00,0.10,0.00,0.00,0.00,,50,50,0.0,1.0,※,3,35,0.31,0,普通,毒ダメージ軽減,5,2,-,-,-,近距離,単体,1,0.32,近距離,単体,1,0.32,敵,All,All,17.2,10.2,#REF!,#REF!,安定型,攻撃力Down,安定型,敵,All,All,14,7.0,-,46,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:攻撃力Down,特性1:毒ダメージ軽減,stop無:1回目 0.43,stop無:1回目 3.00,必殺ワザで、攻撃DOWNを相手に付与しながら戦うテクニカルキャラ!
ダンダダン,アイラ,chara_dan_00201,DropSR,青,サポート,近距離,dageki_2,-,202510020_ダンダダン,ダンダダンいいジャン祭,※,420,600,中コスト,-200,10.0,10.0,8.0,255,5.1,0.0,-0.5,0.0,135,2.7,0.0,-0.25,0.0,940,18.8,0.0,10.1,0.0,6.7,1,12.1,760,"5,253",5.1,2.5,1260,-0.40,0.00,0.00,0.00,0.0,0.0,,890,"6,151",590,"4,101",-,#REF!,#REF!,590,840,0.00,-0.30,0.00,0.00,0.00,,75,75,0.0,1.5,(近距離)素手,2,35,0.27,0,普通,突風コマ無効化,-,2,-,-,-,近距離,単体,1,0.28,自身と同じコマにいる味方,範囲(コマ)0,-,(コマ)0,味方,青,All,18.8,12.1,#REF!,#REF!,安定型,ダメージカット(青),安定型,味方,青,All,13,6.7,-,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:ダメージカット(青),特性1:突風コマ無効化,stop有:1回目 0.43,stop無:1回目：1.33,必殺ワザで自身と青属性の味方の被ダメージをカットできるぞ!
ダンダダン,モモ,chara_dan_00101,PremiumSSR,赤,アタック,中距離,dageki_1,dageki_1,202509010_リリース,リリース時,※,330,200,低コスト,100,20.0,10.0,5.8,255,5.1,0.0,0.0,0.0,120,2.4,0.0,-0.23,0.0,520,10.4,0.0,2.1,0.0,18,1,-,690,"5,261",4.6,2.3,990,-0.20,0.00,-0.10,0.00,0.0,0.0,,1040,"7,929",690,"5,286",-,#REF!,#REF!,690,660,0.00,0.30,0.10,0.00,0.00,,75,75,0.0,1.5,※,2,35,0.39,0,普通,攻撃UPコマ効果UP,20,0,-,-,-,中距離,範囲(小),0.75,0.5,中距離,範囲(小),0.75,0.5,敵,All,All,10.4,-,#REF!,#REF!,-,攻撃(必殺),-,敵,All,All,135,-,"10,704","1,112","5,560",ノックバック,2,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,"必殺ワザ1:攻撃(必殺)
必殺ワザ2:ノックバック",特性1:攻撃UPコマ効果UP,0.5,1,必殺ワザで複数の相手にダメージを与え、さらに相手をノックバックさせることができるぞ!
【推しの子】,有馬 かな,chara_osh_00401,PremiumSSR,緑,テクニカル,近距離,dageki_2,dageki_2,202512020_推しの子＆年末＆正月,【推しの子】いいジャン祭,※,370,200,低コスト,125,30.0,15.0,6.8,275,5.5,0.4,0.0,0.0,225,4.5,1.8,0.00,0.0,640,12.8,0.9,3.5,0.0,2.3,1,10.5,700,"5,337",4.7,2.3,1110,-0.30,0.08,0.00,-0.15,0.0,0.0,,870,"6,633",870,"6,633",-,#REF!,#REF!,870,740,0.15,0.10,0.00,0.00,-0.08,,50,50,0.0,1.0,(近距離)武器・道具・特殊攻撃,3,30,0.32,0,普通-遅い,火傷ダメージ軽減,40,0,-,-,-,近距離,単体,1,0.33,近距離,範囲(中),0.65,0.53,,,,12.8,10.5,#REF!,#REF!,,攻撃(必殺),-,敵,All,All,117,-,"7,761",651,"3,254",スタン,-,2.3,安定型,範囲(小),0.45,敵,All,All,,,,-,-,-,-,-,-,-,-,-,,,,"必殺ワザ1:攻撃(必殺)
必殺ワザ2:スタン",特性1:火傷ダメージ軽減,0.5,stop無:1回目 1.00,中距離からの必殺ワザで複数の相手をスタン状態にすることができるぞ!
株式会社マジルミエ,槇野 あかね,chara_mag_00401,DropSR,赤,テクニカル,近距離,zangeki_1,zangeki_1,202511010_株式会社マジルミエ,株式会社マジルミエいいジャン祭,※,375,200,低コスト,140,20.0,15.0,6.9,290,5.8,0.0,0.0,0.0,150,3.0,0.0,0.00,0.0,1175,23.5,0.0,14.6,0.0,9.7,1,13.8,790,"5,460",5.3,2.6,1130,-0.30,0.00,0.00,0.00,0.0,0.0,,830,"5,736",830,"5,736",-,#REF!,#REF!,830,750,0.00,0.10,0.00,0.00,0.00,,50,50,0.0,1.0,(近距離)武器・道具・特殊攻撃,3,45,0.26,-0.05,速い,氷結攻撃無効化,20,2,-,-,-,近距離,単体,1,0.27,近距離,単体,1,0.27,敵,All,All,23.5,13.8,#REF!,#REF!,瞬間型,攻撃(必殺),瞬間型,敵,All,All,153,-,"8,776",410,0,攻撃力Down,8,9.7,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,"必殺ワザ1:攻撃(必殺)
必殺ワザ2:攻撃力Down",特性1:氷結攻撃無効化,stop有 :1回目 0.6,stop有 :1回目 0.62,必殺ワザの攻撃DOWNを駆使して戦うテクニカルキャラ!
魔都精兵のスレイブ,東 日万凛,chara_sur_00201,PremiumSR,青,アタック,近距離,shageki_1,shageki_1,202509010_リリース,リリース時,※,315,200,低コスト,100,5.0,10.0,5.4,280,5.6,0.0,0.0,0.0,145,2.9,0.0,0.00,0.0,440,8.8,0.0,0.0,0.0,16,1,-,760,"5,544",5.1,2.5,950,-0.20,0.00,0.00,0.00,0.0,0.0,,820,"5,982",820,"5,982",-,#REF!,#REF!,820,630,0.00,0.30,0.00,0.00,0.00,,50,50,0.0,1.0,※,2,40,0.24,0,普通-速,ダメージコマ無効化,-,2,-,-,-,近距離,単体,1,0.25,近距離,単体,1,0.25,敵,All,All,8.8,-,#REF!,#REF!,-,連続攻撃,-,敵,All,All,180,-,"10,768","1,318",0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:連続攻撃,特性1:ダメージコマ無効化,stop無:1回目 0.37,"stop無:1回目 0.74
stop無:2回目 0.92
stop無:3回目 1.1
stop無:4回目 1.28
stop無:5回目 1.45
stop無:6回目 1.65
stop有:7回目 1.84",前線で活躍するアタッカー!範囲攻撃の必殺ワザで集団戦に強いぞ!
2.5次元の誘惑,753♡,chara_yuw_00501,DropSR,赤,サポート,近距離,dageki_2,-,202511020_【クリスマス】2.5次元の誘惑,2.5次元の誘惑いいジャン祭,※,475,600,中コスト,-150,10.0,15.0,9.4,315,6.3,0.0,0.0,0.0,165,3.3,0.0,0.00,0.0,765,15.3,0.0,6.0,0.0,4.0,1,11.3,860,"5,944",5.7,2.9,1430,-0.40,0.00,0.00,0.00,0.0,0.0,,1010,"6,982",670,"4,654",-,#REF!,#REF!,670,950,0.00,-0.30,0.00,0.00,0.00,,75,75,0.0,1.5,(近距離)武器・道具・特殊攻撃,2,35,0.27,-0.05,普通,火傷ダメージ軽減,30,2,-,-,-,近距離,単体,1,0.28,自身と同じコマにいる味方,範囲(コマ)0,-,(コマ)0,味方,赤,All,15.3,11.3,#REF!,#REF!,瞬間型,ダメージカット(赤),瞬間型,味方,赤,All,23,4.0,-,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:ダメージカット(赤),特性1:火傷ダメージ軽減,stop有:1回目 0.43,stop無: 1回目 1.50,必殺ワザで自身と赤属性の味方のダメージをカットできるぞ!
【推しの子】,黒川 あかね,chara_osh_00501,PremiumSSR,青,テクニカル,近距離,dageki_1,dageki_1,202512020_推しの子＆年末＆正月,【推しの子】いいジャン祭,※,335,200,低コスト,100,20.0,15.0,5.9,365,7.3,1.5,0.0,0.0,185,3.7,0.0,0.00,0.7,1750,35.0,3.6,22.5,0.0,15.0,1,20.0,790,"6,022",5.3,2.6,1010,-0.30,0.00,0.00,0.08,0.0,0.0,,680,"5,185",680,"5,185",-,#REF!,#REF!,680,670,-0.08,0.10,0.00,0.00,0.00,,50,50,0.0,1.0,(近距離)武器・道具・特殊攻撃,3,35,0.31,0,普通,スタン攻撃無効化,35,0,-,-,-,近距離,単体,1,0.32,中距離,範囲(中),0.65,0.52,,,,35.0,20.0,#REF!,#REF!,,攻撃(必殺),-,敵,All,All,117,-,"6,066",190,951,攻撃力Down,10,15,超持続型,範囲(中),0.55,敵,All,All,,,,-,-,-,-,-,-,-,-,-,,,,"必殺ワザ1:攻撃(必殺)
必殺ワザ2:攻撃力Down",特性1:スタン攻撃無効化,0.3,1.78,必殺ワザで複数の相手の攻撃をDOWNするテクニカルキャラ!
魔都精兵のスレイブ,東 八千穂,chara_sur_00601,PremiumSSR,赤,テクニカル,中距離,shageki_1,dageki_1,202512010_魔都精兵のスレイブ,魔都精兵のスレイブいいジャン祭,※,445,600,中コスト,-200,30.0,15.0,8.6,295,5.9,0.0,0.0,0.0,230,4.6,1.5,0.00,0.0,905,18.1,0.0,9.1,0.0,2.3,1,15.8,800,"6,100",5.3,2.7,1340,-0.30,0.00,-0.10,0.00,0.0,0.0,,1470,"11,208",980,"7,472",-,#REF!,#REF!,980,890,0.00,0.10,0.00,0.00,0.00,,75,75,0.0,1.5,(中距離)特殊攻撃・投げ物・長物,3,40,0.41,0,普通-速い,毒ダメージ軽減,40,0,-,-,-,中距離,単体,1,0.42,中距離,範囲(中),0.65,0.62,敵,All,All,18.1,15.8,#REF!,#REF!,-,攻撃(必殺),-,敵,All,All,117,-,"13,113",782,"3,909",スタン,-,2.3,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,"必殺ワザ1:攻撃(必殺)
必殺ワザ2:スタン",特性1:毒ダメージ軽減,stop有:1回目 0.75,stop有:1回目 1.2,中距離からの必殺ワザで複数の相手をスタン状態にすることができるぞ!
トマトイプーのリコピン,甘戸 めめ,chara_rik_00101,DropR,赤,サポート,中距離,dageki_2,-,202509010_リリース,リリース時,※,610,600,中コスト,0,10.0,0.0,12.8,335,6.7,0.0,0.0,0.0,175,3.5,0.0,0.00,0.0,1000,20.0,0.0,10.4,0.0,6.9,1,13.1,920,"6,259",6.1,3.1,1830,-0.40,0.00,-0.10,0.00,0.0,0.0,,1530,"10,409",850,"5,783","6,593",#REF!,#REF!,850,1220,0.00,-0.30,0.00,0.00,0.00,,90,90,0.0,1.8,※,2,35,0.42,0,普通,-,-,-,-,-,-,中距離,単体,1,0.43,自身と同じコマにいる味方,範囲(コマ)0,-,(コマ)0,味方,赤,All,20.0,13.1,#REF!,#REF!,安定型,攻撃力UP(赤),安定型,味方,赤,All,14,6.9,-,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:攻撃力UP(赤),,0.87,stop無:1.00,必殺ワザで、自身の攻撃と自身と同じコマにいる赤属性の味方の攻撃をUPするぞ!
ダンダダン,オカルン,chara_dan_00001,PremiumR,赤,ディフェンス,近距離,dageki_1,-,202509010_リリース,リリース時,※,160,200,低コスト,-50,10.0,0.0,1.5,335,6.7,0.0,0.0,0.0,175,3.5,0.0,0.00,0.0,995,19.9,0.0,10.4,0.0,6.9,1,13.0,910,"6,490",6.1,3.0,480,0.90,0.00,0.00,0.00,0.0,0.0,,320,"2,281",160,"1,140",-,#REF!,#REF!,160,320,0.00,-0.50,0.00,0.00,0.00,,100,100,0.0,2.0,※,1,30,0.16,0,普通,-,-,-,-,-,-,近距離,単体,1,0.17,自身,自身,該当なし,自身,自身,All,All,19.9,13.0,#REF!,#REF!,安定型,ダメージカット(自身),安定型,自身,All,All,14,6.9,-,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:ダメージカット(自身),,,,必殺ワザで自身が受けるダメージをカットできるディフェンスキャラ!
