ENABLE,id,mst_stage_id,reward_category,resource_type,resource_id,resource_amount,percentage,sort_order,release_key,weight
e,673,normal_sur_00006,FirstClear,Item,memoryfragment_glo_00001,2,100,2,202509010,
e,674,normal_sur_00006,Random,Item,memory_glo_00003,5,65,3,202509010,
e,675,normal_sur_00006,Random,Item,memory_glo_00003,8,25,4,202509010,
e,676,normal_sur_00006,Random,Item,memory_glo_00003,12,5,5,202509010,
e,677,normal_sur_00006,Random,Item,memoryfragment_glo_00001,1,10,6,202509010,
e,678,hard_sur_00001,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,679,hard_sur_00001,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,680,hard_sur_00001,Random,Item,memory_glo_00003,10,22,3,202509010,
e,681,hard_sur_00001,Random,Item,memory_glo_00003,13,8,4,202509010,
e,682,hard_sur_00001,Random,Item,memory_glo_00003,18,2,5,202509010,
e,683,hard_sur_00001,Random,Item,memory_glo_00005,10,22,6,202509010,
e,684,hard_sur_00001,Random,Item,memory_glo_00005,13,8,7,202509010,
e,685,hard_sur_00001,Random,Item,memory_glo_00005,18,2,8,202509010,
e,686,hard_sur_00001,Random,Item,memory_glo_00001,10,22,9,202509010,
e,687,hard_sur_00001,Random,Item,memory_glo_00001,13,8,10,202509010,
e,688,hard_sur_00001,Random,Item,memory_glo_00001,18,2,11,202509010,
e,689,hard_sur_00001,Random,Item,memoryfragment_glo_00002,1,7,12,202509010,
e,690,hard_sur_00002,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,691,hard_sur_00002,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,692,hard_sur_00002,Random,Item,memory_glo_00003,10,22,3,202509010,
e,693,hard_sur_00002,Random,Item,memory_glo_00003,13,8,4,202509010,
e,694,hard_sur_00002,Random,Item,memory_glo_00003,18,2,5,202509010,
e,695,hard_sur_00002,Random,Item,memory_glo_00005,10,22,6,202509010,
e,696,hard_sur_00002,Random,Item,memory_glo_00005,13,8,7,202509010,
e,697,hard_sur_00002,Random,Item,memory_glo_00005,18,2,8,202509010,
e,698,hard_sur_00002,Random,Item,memory_glo_00001,10,22,9,202509010,
e,699,hard_sur_00002,Random,Item,memory_glo_00001,13,8,10,202509010,
e,700,hard_sur_00002,Random,Item,memory_glo_00001,18,2,11,202509010,
e,701,hard_sur_00002,Random,Item,memoryfragment_glo_00002,1,7,12,202509010,
e,702,hard_sur_00003,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,703,hard_sur_00003,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,704,hard_sur_00003,Random,Item,memory_glo_00003,10,22,3,202509010,
e,705,hard_sur_00003,Random,Item,memory_glo_00003,13,8,4,202509010,
e,706,hard_sur_00003,Random,Item,memory_glo_00003,18,2,5,202509010,
e,707,hard_sur_00003,Random,Item,memory_glo_00005,10,22,6,202509010,
e,708,hard_sur_00003,Random,Item,memory_glo_00005,13,8,7,202509010,
e,709,hard_sur_00003,Random,Item,memory_glo_00005,18,2,8,202509010,
e,710,hard_sur_00003,Random,Item,memory_glo_00001,10,22,9,202509010,
e,711,hard_sur_00003,Random,Item,memory_glo_00001,13,8,10,202509010,
e,712,hard_sur_00003,Random,Item,memory_glo_00001,18,2,11,202509010,
e,713,hard_sur_00003,Random,Item,memoryfragment_glo_00002,1,7,12,202509010,
e,714,hard_sur_00004,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,715,hard_sur_00004,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,716,hard_sur_00004,Random,Item,memory_glo_00003,10,22,3,202509010,
e,717,hard_sur_00004,Random,Item,memory_glo_00003,13,8,4,202509010,
e,718,hard_sur_00004,Random,Item,memory_glo_00003,18,2,5,202509010,
e,719,hard_sur_00004,Random,Item,memory_glo_00005,10,22,6,202509010,
e,720,hard_sur_00004,Random,Item,memory_glo_00005,13,8,7,202509010,
e,721,hard_sur_00004,Random,Item,memory_glo_00005,18,2,8,202509010,
e,722,hard_sur_00004,Random,Item,memory_glo_00001,10,22,9,202509010,
e,723,hard_sur_00004,Random,Item,memory_glo_00001,13,8,10,202509010,
e,724,hard_sur_00004,Random,Item,memory_glo_00001,18,2,11,202509010,
e,725,hard_sur_00004,Random,Item,memoryfragment_glo_00002,1,7,12,202509010,
e,726,hard_sur_00005,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,727,hard_sur_00005,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,728,hard_sur_00005,Random,Item,memory_glo_00003,10,22,3,202509010,
e,729,hard_sur_00005,Random,Item,memory_glo_00003,13,8,4,202509010,
e,730,hard_sur_00005,Random,Item,memory_glo_00003,18,2,5,202509010,
e,731,hard_sur_00005,Random,Item,memory_glo_00005,10,22,6,202509010,
e,732,hard_sur_00005,Random,Item,memory_glo_00005,13,8,7,202509010,
e,733,hard_sur_00005,Random,Item,memory_glo_00005,18,2,8,202509010,
e,734,hard_sur_00005,Random,Item,memory_glo_00001,10,22,9,202509010,
e,735,hard_sur_00005,Random,Item,memory_glo_00001,13,8,10,202509010,
e,736,hard_sur_00005,Random,Item,memory_glo_00001,18,2,11,202509010,
e,737,hard_sur_00005,Random,Item,memoryfragment_glo_00002,1,7,12,202509010,
e,738,hard_sur_00006,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,739,hard_sur_00006,FirstClear,Item,memoryfragment_glo_00001,5,100,2,202509010,
e,740,hard_sur_00006,FirstClear,Item,memoryfragment_glo_00002,3,100,3,202509010,
e,741,hard_sur_00006,FirstClear,Item,memoryfragment_glo_00003,1,100,4,202509010,
e,742,hard_sur_00006,Random,Item,memory_glo_00003,10,65,5,202509010,
e,743,hard_sur_00006,Random,Item,memory_glo_00003,13,25,6,202509010,
e,744,hard_sur_00006,Random,Item,memory_glo_00003,18,5,7,202509010,
e,745,hard_sur_00006,Random,Item,memoryfragment_glo_00002,1,7,8,202509010,
e,746,normal_rik_00001,FirstClear,Item,memoryfragment_glo_00001,2,100,1,202509010,
e,747,normal_rik_00001,Random,Item,memory_glo_00001,7,65,2,202509010,
e,748,normal_rik_00001,Random,Item,memory_glo_00001,10,25,3,202509010,
e,749,normal_rik_00001,Random,Item,memory_glo_00001,15,5,4,202509010,
e,750,normal_rik_00001,Random,Item,memoryfragment_glo_00001,1,10,5,202509010,
e,751,normal_rik_00002,FirstClear,Item,memoryfragment_glo_00001,2,100,1,202509010,
e,752,normal_rik_00002,Random,Item,memory_glo_00001,7,33,2,202509010,
e,753,normal_rik_00002,Random,Item,memory_glo_00001,10,13,3,202509010,
e,754,normal_rik_00002,Random,Item,memory_glo_00001,15,3,4,202509010,
e,755,normal_rik_00002,Random,Item,memory_glo_00002,7,33,5,202509010,
e,756,normal_rik_00002,Random,Item,memory_glo_00002,10,13,6,202509010,
e,757,normal_rik_00002,Random,Item,memory_glo_00002,15,3,7,202509010,
e,758,normal_rik_00002,Random,Item,memoryfragment_glo_00001,1,10,8,202509010,
e,759,normal_rik_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,760,normal_rik_00003,FirstClear,Item,memoryfragment_glo_00001,2,100,2,202509010,
e,761,normal_rik_00003,Random,Item,memory_glo_00001,7,33,3,202509010,
e,762,normal_rik_00003,Random,Item,memory_glo_00001,10,13,4,202509010,
e,763,normal_rik_00003,Random,Item,memory_glo_00001,15,3,5,202509010,
e,764,normal_rik_00003,Random,Item,memory_glo_00002,7,33,6,202509010,
e,765,normal_rik_00003,Random,Item,memory_glo_00002,10,13,7,202509010,
e,766,normal_rik_00003,Random,Item,memory_glo_00002,15,3,8,202509010,
e,767,normal_rik_00003,Random,Item,memoryfragment_glo_00001,1,10,9,202509010,
e,768,hard_rik_00001,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,769,hard_rik_00001,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,770,hard_rik_00001,Random,Item,memory_glo_00001,10,65,3,202509010,
e,771,hard_rik_00001,Random,Item,memory_glo_00001,13,25,4,202509010,
e,772,hard_rik_00001,Random,Item,memory_glo_00001,18,5,5,202509010,
e,773,hard_rik_00001,Random,Item,memoryfragment_glo_00002,1,7,6,202509010,
e,774,hard_rik_00002,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,775,hard_rik_00002,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,776,hard_rik_00002,Random,Item,memory_glo_00002,10,33,3,202509010,
e,777,hard_rik_00002,Random,Item,memory_glo_00002,13,13,4,202509010,
e,778,hard_rik_00002,Random,Item,memory_glo_00002,18,3,5,202509010,
e,779,hard_rik_00002,Random,Item,memory_glo_00001,10,33,6,202509010,
e,780,hard_rik_00002,Random,Item,memory_glo_00001,13,13,7,202509010,
e,781,hard_rik_00002,Random,Item,memory_glo_00001,18,3,8,202509010,
e,782,hard_rik_00002,Random,Item,memoryfragment_glo_00002,1,7,9,202509010,
e,783,hard_rik_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,784,hard_rik_00003,FirstClear,Item,memoryfragment_glo_00001,5,100,2,202509010,
e,785,hard_rik_00003,FirstClear,Item,memoryfragment_glo_00002,3,100,3,202509010,
e,786,hard_rik_00003,FirstClear,Item,memoryfragment_glo_00003,1,100,4,202509010,
e,787,hard_rik_00003,Random,Item,memory_glo_00002,10,33,5,202509010,
e,788,hard_rik_00003,Random,Item,memory_glo_00002,13,13,6,202509010,
e,789,hard_rik_00003,Random,Item,memory_glo_00002,18,3,7,202509010,
e,790,hard_rik_00003,Random,Item,memory_glo_00001,10,33,8,202509010,
e,791,hard_rik_00003,Random,Item,memory_glo_00001,13,13,9,202509010,
e,792,hard_rik_00003,Random,Item,memory_glo_00001,18,3,10,202509010,
e,793,hard_rik_00003,Random,Item,memoryfragment_glo_00002,1,7,11,202509010,
e,794,normal_glo3_00001,FirstClear,Item,memoryfragment_glo_00001,2,100,1,202509010,
e,795,normal_glo3_00001,Random,Item,memory_glo_00004,7,65,2,202509010,
e,796,normal_glo3_00001,Random,Item,memory_glo_00004,10,25,3,202509010,
e,797,normal_glo3_00001,Random,Item,memory_glo_00004,15,5,4,202509010,
e,798,normal_glo3_00001,Random,Item,memoryfragment_glo_00001,1,10,5,202509010,
e,799,normal_glo3_00002,FirstClear,Item,memoryfragment_glo_00001,2,100,1,202509010,
e,800,normal_glo3_00002,Random,Item,memory_glo_00003,7,65,2,202509010,
e,801,normal_glo3_00002,Random,Item,memory_glo_00003,10,25,3,202509010,
e,802,normal_glo3_00002,Random,Item,memory_glo_00003,15,5,4,202509010,
e,803,normal_glo3_00002,Random,Item,memoryfragment_glo_00001,1,10,5,202509010,
e,804,normal_glo3_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,805,normal_glo3_00003,FirstClear,Item,memoryfragment_glo_00001,2,100,2,202509010,
e,806,normal_glo3_00003,Random,Item,memory_glo_00002,7,65,3,202509010,
e,807,normal_glo3_00003,Random,Item,memory_glo_00002,10,25,4,202509010,
e,808,normal_glo3_00003,Random,Item,memory_glo_00002,15,5,5,202509010,
e,809,normal_glo3_00003,Random,Item,memoryfragment_glo_00001,1,10,6,202509010,
e,810,hard_glo3_00001,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,811,hard_glo3_00001,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,812,hard_glo3_00001,Random,Item,memory_glo_00004,10,65,3,202509010,
e,813,hard_glo3_00001,Random,Item,memory_glo_00004,13,25,4,202509010,
e,814,hard_glo3_00001,Random,Item,memory_glo_00004,18,5,5,202509010,
e,815,hard_glo3_00001,Random,Item,memoryfragment_glo_00002,1,7,6,202509010,
e,816,hard_glo3_00002,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,817,hard_glo3_00002,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,818,hard_glo3_00002,Random,Item,memory_glo_00003,10,65,3,202509010,
e,819,hard_glo3_00002,Random,Item,memory_glo_00003,13,25,4,202509010,
e,820,hard_glo3_00002,Random,Item,memory_glo_00003,18,5,5,202509010,
e,821,hard_glo3_00002,Random,Item,memoryfragment_glo_00002,1,7,6,202509010,
e,822,hard_glo3_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,823,hard_glo3_00003,FirstClear,Item,memoryfragment_glo_00001,5,100,2,202509010,
e,824,hard_glo3_00003,FirstClear,Item,memoryfragment_glo_00002,3,100,3,202509010,
e,825,hard_glo3_00003,FirstClear,Item,memoryfragment_glo_00003,1,100,4,202509010,
e,826,hard_glo3_00003,Random,Item,memory_glo_00002,10,65,5,202509010,
e,827,hard_glo3_00003,Random,Item,memory_glo_00002,13,25,6,202509010,
e,828,hard_glo3_00003,Random,Item,memory_glo_00002,18,5,7,202509010,
e,829,hard_glo3_00003,Random,Item,memoryfragment_glo_00002,1,7,8,202509010,
e,830,normal_mag_00001,FirstClear,Item,memoryfragment_glo_00001,2,100,1,202509010,
e,831,normal_mag_00001,Random,Item,memory_glo_00001,7,33,2,202509010,
e,832,normal_mag_00001,Random,Item,memory_glo_00001,10,13,3,202509010,
e,833,normal_mag_00001,Random,Item,memory_glo_00001,15,3,4,202509010,
e,834,normal_mag_00001,Random,Item,memory_glo_00003,7,33,5,202509010,
e,835,normal_mag_00001,Random,Item,memory_glo_00003,10,13,6,202509010,
e,836,normal_mag_00001,Random,Item,memory_glo_00003,15,3,7,202509010,
e,837,normal_mag_00001,Random,Item,memoryfragment_glo_00001,1,10,8,202509010,
e,838,normal_mag_00002,FirstClear,Item,memoryfragment_glo_00001,2,100,1,202509010,
e,839,normal_mag_00002,Random,Item,memory_glo_00001,7,33,2,202509010,
e,840,normal_mag_00002,Random,Item,memory_glo_00001,10,13,3,202509010,
e,841,normal_mag_00002,Random,Item,memory_glo_00001,15,3,4,202509010,
e,842,normal_mag_00002,Random,Item,memory_glo_00003,7,33,5,202509010,
e,843,normal_mag_00002,Random,Item,memory_glo_00003,10,13,6,202509010,
e,844,normal_mag_00002,Random,Item,memory_glo_00003,15,3,7,202509010,
e,845,normal_mag_00002,Random,Item,memoryfragment_glo_00001,1,10,8,202509010,
e,846,normal_mag_00003,FirstClear,Item,memoryfragment_glo_00001,2,100,1,202509010,
e,847,normal_mag_00003,Random,Item,memory_glo_00001,7,33,2,202509010,
e,848,normal_mag_00003,Random,Item,memory_glo_00001,10,13,3,202509010,
e,849,normal_mag_00003,Random,Item,memory_glo_00001,15,3,4,202509010,
e,850,normal_mag_00003,Random,Item,memory_glo_00003,7,33,5,202509010,
e,851,normal_mag_00003,Random,Item,memory_glo_00003,10,13,6,202509010,
e,852,normal_mag_00003,Random,Item,memory_glo_00003,15,3,7,202509010,
e,853,normal_mag_00003,Random,Item,memoryfragment_glo_00001,1,10,8,202509010,
e,854,normal_mag_00004,FirstClear,Item,memoryfragment_glo_00001,2,100,1,202509010,
e,855,normal_mag_00004,Random,Item,memory_glo_00001,7,22,2,202509010,
e,856,normal_mag_00004,Random,Item,memory_glo_00001,10,8,3,202509010,
e,857,normal_mag_00004,Random,Item,memory_glo_00001,15,2,4,202509010,
e,858,normal_mag_00004,Random,Item,memory_glo_00002,7,22,5,202509010,
e,859,normal_mag_00004,Random,Item,memory_glo_00002,10,8,6,202509010,
e,860,normal_mag_00004,Random,Item,memory_glo_00002,15,2,7,202509010,
e,861,normal_mag_00004,Random,Item,memory_glo_00003,7,22,8,202509010,
e,862,normal_mag_00004,Random,Item,memory_glo_00003,10,8,9,202509010,
e,863,normal_mag_00004,Random,Item,memory_glo_00003,15,2,10,202509010,
e,864,normal_mag_00004,Random,Item,memoryfragment_glo_00001,1,10,11,202509010,
e,865,normal_mag_00005,FirstClear,Item,memoryfragment_glo_00001,2,100,1,202509010,
e,866,normal_mag_00005,Random,Item,memory_glo_00001,7,22,2,202509010,
e,867,normal_mag_00005,Random,Item,memory_glo_00001,10,8,3,202509010,
e,868,normal_mag_00005,Random,Item,memory_glo_00001,15,2,4,202509010,
e,869,normal_mag_00005,Random,Item,memory_glo_00002,7,22,5,202509010,
e,870,normal_mag_00005,Random,Item,memory_glo_00002,10,8,6,202509010,
e,871,normal_mag_00005,Random,Item,memory_glo_00002,15,2,7,202509010,
e,872,normal_mag_00005,Random,Item,memory_glo_00003,7,22,8,202509010,
e,873,normal_mag_00005,Random,Item,memory_glo_00003,10,8,9,202509010,
e,874,normal_mag_00005,Random,Item,memory_glo_00003,15,2,10,202509010,
e,875,normal_mag_00005,Random,Item,memoryfragment_glo_00001,1,10,11,202509010,
e,876,normal_mag_00006,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,877,normal_mag_00006,FirstClear,Item,memoryfragment_glo_00001,2,100,2,202509010,
e,878,normal_mag_00006,Random,Item,memory_glo_00001,7,33,3,202509010,
e,879,normal_mag_00006,Random,Item,memory_glo_00001,10,13,4,202509010,
e,880,normal_mag_00006,Random,Item,memory_glo_00001,15,3,5,202509010,
e,881,normal_mag_00006,Random,Item,memory_glo_00003,7,33,6,202509010,
e,882,normal_mag_00006,Random,Item,memory_glo_00003,10,13,7,202509010,
e,883,normal_mag_00006,Random,Item,memory_glo_00003,15,3,8,202509010,
e,884,normal_mag_00006,Random,Item,memoryfragment_glo_00001,1,10,9,202509010,
e,885,hard_mag_00001,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,886,hard_mag_00001,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,887,hard_mag_00001,Random,Item,memory_glo_00001,10,33,3,202509010,
e,888,hard_mag_00001,Random,Item,memory_glo_00001,13,13,4,202509010,
e,889,hard_mag_00001,Random,Item,memory_glo_00001,18,3,5,202509010,
e,890,hard_mag_00001,Random,Item,memory_glo_00003,10,33,6,202509010,
e,891,hard_mag_00001,Random,Item,memory_glo_00003,13,13,7,202509010,
e,892,hard_mag_00001,Random,Item,memory_glo_00003,18,3,8,202509010,
e,893,hard_mag_00001,Random,Item,memoryfragment_glo_00002,1,7,9,202509010,
e,894,hard_mag_00002,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,895,hard_mag_00002,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,896,hard_mag_00002,Random,Item,memory_glo_00001,10,33,3,202509010,
e,897,hard_mag_00002,Random,Item,memory_glo_00001,13,13,4,202509010,
e,898,hard_mag_00002,Random,Item,memory_glo_00001,18,3,5,202509010,
e,899,hard_mag_00002,Random,Item,memory_glo_00003,10,33,6,202509010,
e,900,hard_mag_00002,Random,Item,memory_glo_00003,13,13,7,202509010,
e,901,hard_mag_00002,Random,Item,memory_glo_00003,18,3,8,202509010,
e,902,hard_mag_00002,Random,Item,memoryfragment_glo_00002,1,7,9,202509010,
e,903,hard_mag_00003,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,904,hard_mag_00003,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,905,hard_mag_00003,Random,Item,memory_glo_00001,10,33,3,202509010,
e,906,hard_mag_00003,Random,Item,memory_glo_00001,13,13,4,202509010,
e,907,hard_mag_00003,Random,Item,memory_glo_00001,18,3,5,202509010,
e,908,hard_mag_00003,Random,Item,memory_glo_00003,10,33,6,202509010,
e,909,hard_mag_00003,Random,Item,memory_glo_00003,13,13,7,202509010,
e,910,hard_mag_00003,Random,Item,memory_glo_00003,18,3,8,202509010,
e,911,hard_mag_00003,Random,Item,memoryfragment_glo_00002,1,7,9,202509010,
e,912,hard_mag_00004,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,913,hard_mag_00004,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,914,hard_mag_00004,Random,Item,memory_glo_00001,10,22,3,202509010,
e,915,hard_mag_00004,Random,Item,memory_glo_00001,13,8,4,202509010,
e,916,hard_mag_00004,Random,Item,memory_glo_00001,18,2,5,202509010,
e,917,hard_mag_00004,Random,Item,memory_glo_00002,10,22,6,202509010,
e,918,hard_mag_00004,Random,Item,memory_glo_00002,13,8,7,202509010,
e,919,hard_mag_00004,Random,Item,memory_glo_00002,18,2,8,202509010,
e,920,hard_mag_00004,Random,Item,memory_glo_00003,10,22,9,202509010,
e,921,hard_mag_00004,Random,Item,memory_glo_00003,13,8,10,202509010,
e,922,hard_mag_00004,Random,Item,memory_glo_00003,18,2,11,202509010,
e,923,hard_mag_00004,Random,Item,memoryfragment_glo_00002,1,7,12,202509010,
e,924,hard_mag_00005,FirstClear,Item,memoryfragment_glo_00001,5,100,1,202509010,
e,925,hard_mag_00005,FirstClear,Item,memoryfragment_glo_00002,3,100,2,202509010,
e,926,hard_mag_00005,Random,Item,memory_glo_00001,10,22,3,202509010,
e,927,hard_mag_00005,Random,Item,memory_glo_00001,13,8,4,202509010,
e,928,hard_mag_00005,Random,Item,memory_glo_00001,18,2,5,202509010,
e,929,hard_mag_00005,Random,Item,memory_glo_00002,10,22,6,202509010,
e,930,hard_mag_00005,Random,Item,memory_glo_00002,13,8,7,202509010,
e,931,hard_mag_00005,Random,Item,memory_glo_00002,18,2,8,202509010,
e,932,hard_mag_00005,Random,Item,memory_glo_00003,10,22,9,202509010,
e,933,hard_mag_00005,Random,Item,memory_glo_00003,13,8,10,202509010,
e,934,hard_mag_00005,Random,Item,memory_glo_00003,18,2,11,202509010,
e,935,hard_mag_00005,Random,Item,memoryfragment_glo_00002,1,7,12,202509010,
e,936,hard_mag_00006,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,937,hard_mag_00006,FirstClear,Item,memoryfragment_glo_00001,5,100,2,202509010,
e,938,hard_mag_00006,FirstClear,Item,memoryfragment_glo_00002,3,100,3,202509010,
e,939,hard_mag_00006,FirstClear,Item,memoryfragment_glo_00003,1,100,4,202509010,
e,940,hard_mag_00006,Random,Item,memory_glo_00001,10,33,5,202509010,
e,941,hard_mag_00006,Random,Item,memory_glo_00001,13,13,6,202509010,
e,942,hard_mag_00006,Random,Item,memory_glo_00001,18,3,7,202509010,
e,943,hard_mag_00006,Random,Item,memory_glo_00003,10,33,8,202509010,
e,944,hard_mag_00006,Random,Item,memory_glo_00003,13,13,9,202509010,
e,945,hard_mag_00006,Random,Item,memory_glo_00003,18,3,10,202509010,
e,946,hard_mag_00006,Random,Item,memoryfragment_glo_00002,1,7,11,202509010,
e,947,normal_sum_00001,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,948,normal_sum_00001,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,949,normal_sum_00001,Random,Item,memory_glo_00001,7,33,3,202509010,
e,950,normal_sum_00001,Random,Item,memory_glo_00001,10,13,4,202509010,
e,951,normal_sum_00001,Random,Item,memory_glo_00001,15,3,5,202509010,
e,952,normal_sum_00001,Random,Item,memory_glo_00004,7,33,6,202509010,
e,953,normal_sum_00001,Random,Item,memory_glo_00004,10,13,7,202509010,
e,954,normal_sum_00001,Random,Item,memory_glo_00004,15,3,8,202509010,
e,955,normal_sum_00001,Random,Item,memoryfragment_glo_00001,1,10,9,202509010,
e,956,normal_sum_00002,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,957,normal_sum_00002,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,958,normal_sum_00002,Random,Item,memory_glo_00001,7,22,3,202509010,
e,959,normal_sum_00002,Random,Item,memory_glo_00001,10,8,4,202509010,
e,960,normal_sum_00002,Random,Item,memory_glo_00001,15,2,5,202509010,
e,961,normal_sum_00002,Random,Item,memory_glo_00002,7,22,6,202509010,
e,962,normal_sum_00002,Random,Item,memory_glo_00002,10,8,7,202509010,
e,963,normal_sum_00002,Random,Item,memory_glo_00002,15,2,8,202509010,
e,964,normal_sum_00002,Random,Item,memory_glo_00004,7,22,9,202509010,
e,965,normal_sum_00002,Random,Item,memory_glo_00004,10,8,10,202509010,
e,966,normal_sum_00002,Random,Item,memory_glo_00004,15,2,11,202509010,
e,967,normal_sum_00002,Random,Item,memoryfragment_glo_00001,1,10,12,202509010,
e,968,normal_sum_00003,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,969,normal_sum_00003,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,970,normal_sum_00003,Random,Item,memory_glo_00001,7,22,3,202509010,
e,971,normal_sum_00003,Random,Item,memory_glo_00001,10,8,4,202509010,
e,972,normal_sum_00003,Random,Item,memory_glo_00001,15,2,5,202509010,
e,973,normal_sum_00003,Random,Item,memory_glo_00003,7,22,6,202509010,
e,974,normal_sum_00003,Random,Item,memory_glo_00003,10,8,7,202509010,
e,975,normal_sum_00003,Random,Item,memory_glo_00003,15,2,8,202509010,
e,976,normal_sum_00003,Random,Item,memory_glo_00004,7,22,9,202509010,
e,977,normal_sum_00003,Random,Item,memory_glo_00004,10,8,10,202509010,
e,978,normal_sum_00003,Random,Item,memory_glo_00004,15,2,11,202509010,
e,979,normal_sum_00003,Random,Item,memoryfragment_glo_00001,1,10,12,202509010,
e,980,normal_sum_00004,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,981,normal_sum_00004,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,982,normal_sum_00004,Random,Item,memory_glo_00001,7,22,3,202509010,
e,983,normal_sum_00004,Random,Item,memory_glo_00001,10,8,4,202509010,
e,984,normal_sum_00004,Random,Item,memory_glo_00001,15,2,5,202509010,
e,985,normal_sum_00004,Random,Item,memory_glo_00002,7,22,6,202509010,
e,986,normal_sum_00004,Random,Item,memory_glo_00002,10,8,7,202509010,
e,987,normal_sum_00004,Random,Item,memory_glo_00002,15,2,8,202509010,
e,988,normal_sum_00004,Random,Item,memory_glo_00003,7,22,9,202509010,
e,989,normal_sum_00004,Random,Item,memory_glo_00003,10,8,10,202509010,
e,990,normal_sum_00004,Random,Item,memory_glo_00003,15,2,11,202509010,
e,991,normal_sum_00004,Random,Item,memoryfragment_glo_00001,1,10,12,202509010,
e,992,normal_sum_00005,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,993,normal_sum_00005,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,994,normal_sum_00005,Random,Item,memory_glo_00001,7,22,3,202509010,
e,995,normal_sum_00005,Random,Item,memory_glo_00001,10,8,4,202509010,
e,996,normal_sum_00005,Random,Item,memory_glo_00001,15,2,5,202509010,
e,997,normal_sum_00005,Random,Item,memory_glo_00002,7,22,6,202509010,
e,998,normal_sum_00005,Random,Item,memory_glo_00002,10,8,7,202509010,
e,999,normal_sum_00005,Random,Item,memory_glo_00002,15,2,8,202509010,
e,1000,normal_sum_00005,Random,Item,memory_glo_00003,7,22,9,202509010,
e,1001,normal_sum_00005,Random,Item,memory_glo_00003,10,8,10,202509010,
e,1002,normal_sum_00005,Random,Item,memory_glo_00003,15,2,11,202509010,
e,1003,normal_sum_00005,Random,Item,memoryfragment_glo_00001,1,10,12,202509010,
e,1004,normal_sum_00006,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,1005,normal_sum_00006,FirstClear,Item,memoryfragment_glo_00001,3,100,2,202509010,
e,1006,normal_sum_00006,FirstClear,Item,memoryfragment_glo_00002,1,100,3,202509010,
e,1007,normal_sum_00006,Random,Item,memory_glo_00001,7,33,4,202509010,
e,1008,normal_sum_00006,Random,Item,memory_glo_00001,10,13,5,202509010,
e,1009,normal_sum_00006,Random,Item,memory_glo_00001,15,3,6,202509010,
e,1010,normal_sum_00006,Random,Item,memory_glo_00002,7,33,7,202509010,
e,1011,normal_sum_00006,Random,Item,memory_glo_00002,10,13,8,202509010,
