ENABLE,id,mst_stage_id,reward_category,resource_type,resource_id,resource_amount,percentage,sort_order,release_key
e,607,event_jig1_savage_00003,FirstClear,Emblem,emblem_event_jig_00001,1,100,2,202601010
e,608,event_jig1_savage_00003,FirstClear,Coin,,5000,100,3,202601010
e,609,event_you1_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202602015
e,610,event_you1_1day_00001,Random,Coin,,2000,50,2,202602015
e,611,event_you1_1day_00001,Random,Coin,,4000,40,3,202602015
e,612,event_you1_1day_00001,Random,FreeDiamond,prism_glo_00001,30,30,4,202602015
e,613,event_you1_charaget01_00001,FirstClear,Unit,chara_you_00201,1,100,1,202602015
e,614,event_you1_charaget01_00001,FirstClear,FreeDiamond,prism_glo_00001,40,100,2,202602015
e,615,event_you1_charaget01_00001,FirstClear,Coin,,500,100,3,202602015
e,616,event_you1_charaget01_00001,Random,Item,piece_you_00201,1,10,4,202602015
e,617,event_you1_charaget01_00002,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202602015
e,618,event_you1_charaget01_00002,FirstClear,Item,memory_chara_you_00201,200,100,2,202602015
e,619,event_you1_charaget01_00002,FirstClear,Coin,,500,100,3,202602015
e,620,event_you1_charaget01_00002,Random,Item,piece_you_00201,1,20,4,202602015
e,621,event_you1_charaget01_00003,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202602015
e,622,event_you1_charaget01_00003,FirstClear,Item,memory_chara_you_00201,300,100,2,202602015
e,623,event_you1_charaget01_00003,FirstClear,Coin,,500,100,3,202602015
e,624,event_you1_charaget01_00003,Random,Item,piece_you_00201,3,30,4,202602015
e,625,event_you1_charaget01_00004,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202602015
e,626,event_you1_charaget01_00004,FirstClear,Item,memory_chara_you_00201,300,100,2,202602015
e,627,event_you1_charaget01_00004,FirstClear,Item,memoryfragment_glo_00001,15,100,3,202602015
e,628,event_you1_charaget01_00004,Random,Item,piece_you_00201,3,30,4,202602015
e,629,event_you1_charaget01_00004,FirstClear,Coin,,500,100,5,202602015
e,630,event_you1_charaget01_00005,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202602015
e,631,event_you1_charaget01_00005,FirstClear,Item,memory_chara_you_00201,300,100,2,202602015
e,632,event_you1_charaget01_00005,FirstClear,Item,memoryfragment_glo_00002,10,100,3,202602015
e,633,event_you1_charaget01_00005,Random,Item,piece_you_00201,3,45,4,202602015
e,634,event_you1_charaget01_00005,FirstClear,Coin,,500,100,5,202602015
e,635,event_you1_charaget01_00006,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202602015
e,636,event_you1_charaget01_00006,FirstClear,Item,memoryfragment_glo_00003,1,100,2,202602015
e,637,event_you1_charaget01_00006,Random,Item,piece_you_00201,5,60,3,202602015
e,638,event_you1_charaget01_00006,FirstClear,Coin,,500,100,4,202602015
e,639,event_you1_charaget02_00001,FirstClear,Unit,chara_you_00301,1,100,1,202602015
e,640,event_you1_charaget02_00001,FirstClear,FreeDiamond,,40,100,2,202602015
e,641,event_you1_charaget02_00001,FirstClear,Coin,,500,100,3,202602015
e,642,event_you1_charaget02_00001,Random,Item,piece_you_00301,1,10,4,202602015
e,643,event_you1_charaget02_00002,FirstClear,FreeDiamond,,40,100,1,202602015
e,644,event_you1_charaget02_00002,FirstClear,Item,memory_chara_you_00301,200,100,2,202602015
e,645,event_you1_charaget02_00002,FirstClear,Coin,,500,100,3,202602015
e,646,event_you1_charaget02_00002,Random,Item,piece_you_00301,1,20,4,202602015
e,647,event_you1_charaget02_00003,FirstClear,FreeDiamond,,40,100,1,202602015
e,648,event_you1_charaget02_00003,FirstClear,Item,memory_chara_you_00301,300,100,2,202602015
e,649,event_you1_charaget02_00003,FirstClear,Coin,,500,100,3,202602015
e,650,event_you1_charaget02_00003,Random,Item,piece_you_00301,2,30,4,202602015
e,651,event_you1_charaget02_00004,FirstClear,FreeDiamond,,40,100,1,202602015
e,652,event_you1_charaget02_00004,FirstClear,Item,memory_chara_you_00301,300,100,2,202602015
e,653,event_you1_charaget02_00004,FirstClear,Item,memoryfragment_glo_00001,15,100,3,202602015
e,654,event_you1_charaget02_00004,FirstClear,Coin,,500,100,4,202602015
e,655,event_you1_charaget02_00004,Random,Item,piece_you_00301,2,35,5,202602015
e,656,event_you1_charaget02_00005,FirstClear,FreeDiamond,,40,100,1,202602015
e,657,event_you1_charaget02_00005,FirstClear,Item,memory_chara_you_00301,300,100,2,202602015
e,658,event_you1_charaget02_00005,FirstClear,Item,memoryfragment_glo_00002,10,100,3,202602015
e,659,event_you1_charaget02_00005,FirstClear,Coin,,500,100,5,202602015
e,660,event_you1_charaget02_00005,Random,Item,piece_you_00301,3,45,5,202602015
e,661,event_you1_charaget02_00006,FirstClear,FreeDiamond,,40,100,1,202602015
e,662,event_you1_charaget02_00006,FirstClear,Item,memoryfragment_glo_00003,1,100,2,202602015
e,663,event_you1_charaget02_00006,FirstClear,Coin,,500,100,4,202602015
e,664,event_you1_charaget02_00006,Random,Item,piece_you_00301,5,60,4,202602015
e,665,event_you1_savage_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202602015
e,666,event_you1_savage_00001,FirstClear,Item,ticket_glo_00002,1,100,2,202602015
e,667,event_you1_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202602015
e,668,event_you1_savage_00002,FirstClear,Item,ticket_glo_00002,1,100,2,202602015
e,669,event_you1_savage_00003,FirstClear,Emblem,emblem_event_you_00001,1,100,1,202602015
e,670,event_you1_savage_00003,FirstClear,Coin,,5000,100,2,202602015
e,671,event_you1_challenge_00001,FirstClear,Item,ticket_glo_00003,1,100,1,202602015
e,672,event_you1_challenge_00002,FirstClear,Item,ticket_glo_00003,1,100,1,202602015
e,673,event_you1_challenge_00003,FirstClear,Item,piece_you_00101,50,100,1,202602015
e,674,event_you1_challenge_00003,FirstClear,Item,ticket_glo_00003,1,100,2,202602015
e,675,event_you1_challenge_00004,FirstClear,Item,piece_you_00001,50,100,1,202602015
e,676,event_you1_challenge_00004,FirstClear,Item,ticket_glo_00003,1,100,2,202602015
e,677,event_kim1_savage_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202602020
e,678,event_kim1_savage_00001,FirstClear,Item,ticket_glo_00002,1,100,2,202602020
e,679,event_kim1_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202602020
e,680,event_kim1_savage_00002,FirstClear,Item,ticket_glo_00002,1,100,2,202602020
e,681,event_kim1_savage_00003,FirstClear,Emblem,emblem_event_kim_00001,1,100,1,202602020
e,682,event_kim1_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202602020
e,683,event_kim1_savage_00003,FirstClear,Coin,,5000,100,3,202602020
e,684,event_kim1_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202602020
e,685,event_kim1_1day_00001,Random,FreeDiamond,prism_glo_00001,30,30,4,202602020
e,686,event_kim1_1day_00001,Random,Coin,,2000,50,3,202602020
e,687,event_kim1_1day_00001,Random,Coin,,4000,40,4,202602020
e,688,event_kim1_charaget01_00001,FirstClear,Item,box_item_glo_00001,10,100,1,202602020
e,689,event_kim1_charaget01_00002,FirstClear,Item,box_item_glo_00001,10,100,1,202602020
e,690,event_kim1_charaget01_00003,FirstClear,Item,box_item_glo_00001,10,100,1,202602020
e,691,event_kim1_charaget01_00004,FirstClear,Item,box_item_glo_00001,15,100,1,202602020
e,692,event_kim1_charaget02_00001,FirstClear,FreeDiamond,,40,100,1,202602020
e,693,event_kim1_charaget02_00001,FirstClear,Coin,,500,100,2,202602020
e,694,event_kim1_charaget02_00002,FirstClear,FreeDiamond,,40,100,1,202602020
e,695,event_kim1_charaget02_00002,FirstClear,Coin,,500,100,2,202602020
e,696,event_kim1_charaget02_00003,FirstClear,FreeDiamond,,40,100,1,202602020
e,697,event_kim1_charaget02_00003,FirstClear,Coin,,500,100,2,202602020
e,698,event_kim1_charaget02_00004,FirstClear,FreeDiamond,,40,100,1,202602020
e,699,event_kim1_charaget02_00004,FirstClear,Item,memoryfragment_glo_00001,15,100,2,202602020
e,700,event_kim1_charaget02_00004,FirstClear,Coin,,500,100,3,202602020
e,701,event_kim1_charaget02_00005,FirstClear,FreeDiamond,,40,100,1,202602020
e,702,event_kim1_charaget02_00005,FirstClear,Item,memoryfragment_glo_00002,10,100,2,202602020
e,703,event_kim1_charaget02_00005,FirstClear,Coin,,500,100,3,202602020
e,704,event_kim1_charaget02_00006,FirstClear,FreeDiamond,,40,100,1,202602020
e,705,event_kim1_charaget02_00006,FirstClear,Item,memoryfragment_glo_00003,1,100,2,202602020
e,706,event_kim1_charaget02_00006,FirstClear,Coin,,500,100,3,202602020
e,707,event_kim1_challenge_00001,FirstClear,Item,piece_kim_00101,10,100,1,202602020
e,708,event_kim1_challenge_00001,FirstClear,Item,ticket_glo_00003,1,100,2,202602020
e,709,event_kim1_challenge_00002,FirstClear,Item,piece_kim_00201,10,100,1,202602020
e,710,event_kim1_challenge_00002,FirstClear,Item,ticket_glo_00003,1,100,2,202602020
e,711,event_kim1_challenge_00003,FirstClear,Item,piece_kim_00301,10,100,1,202602020
e,712,event_kim1_challenge_00003,FirstClear,Item,ticket_glo_00003,1,100,2,202602020
e,713,event_kim1_challenge_00004,FirstClear,Item,piece_kim_00001,50,100,1,202602020
e,714,event_kim1_challenge_00004,FirstClear,Item,ticket_glo_00003,1,100,2,202602020
e,715,event_hut1_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202603010
e,716,event_hut1_1day_00001,Random,FreeDiamond,prism_glo_00001,30,30,4,202603010
e,717,event_hut1_1day_00001,Random,Coin,,2000,50,3,202603010
e,718,event_hut1_1day_00001,Random,Coin,,4000,40,4,202603010
e,719,event_hut1_charaget01_00001,FirstClear,Item,item_hut_00001,100,100,1,202603010
e,720,event_hut1_charaget01_00001,Always,Item,item_hut_00001,60,100,2,202603010
e,721,event_hut1_charaget01_00001,Random,Item,item_hut_00001,80,40,3,202603010
e,722,event_hut1_charaget01_00001,Random,Item,item_hut_00001,100,40,4,202603010
e,723,event_hut1_charaget01_00001,Random,Item,item_hut_00001,150,30,5,202603010
e,724,event_hut1_charaget01_00001,FirstClear,Coin,,500,100,6,202603010
e,725,event_hut1_charaget01_00002,FirstClear,Item,item_hut_00001,200,100,1,202603010
e,726,event_hut1_charaget01_00002,Always,Item,item_hut_00001,60,100,2,202603010
e,727,event_hut1_charaget01_00002,Random,Item,item_hut_00001,100,40,3,202603010
e,728,event_hut1_charaget01_00002,Random,Item,item_hut_00001,120,40,4,202603010
e,729,event_hut1_charaget01_00002,Random,Item,item_hut_00001,300,20,5,202603010
e,730,event_hut1_charaget01_00002,FirstClear,Unit,chara_hut_00201,1,100,6,202603010
e,731,event_hut1_charaget01_00002,FirstClear,Coin,,500,100,7,202603010
e,732,event_hut1_charaget01_00003,FirstClear,Item,item_hut_00001,300,100,1,202603010
e,733,event_hut1_charaget01_00003,Always,Item,item_hut_00001,100,100,2,202603010
e,734,event_hut1_charaget01_00003,Random,Item,item_hut_00001,200,40,3,202603010
e,735,event_hut1_charaget01_00003,Random,Item,item_hut_00001,250,40,4,202603010
e,736,event_hut1_charaget01_00003,Random,Item,item_hut_00001,420,20,5,202603010
e,737,event_hut1_charaget01_00003,FirstClear,Coin,,500,100,6,202603010
e,738,event_hut1_charaget01_00004,FirstClear,Item,item_hut_00001,400,100,1,202603010
e,739,event_hut1_charaget01_00004,Always,Item,item_hut_00001,150,100,2,202603010
e,740,event_hut1_charaget01_00004,Random,Item,item_hut_00001,200,42,3,202603010
e,741,event_hut1_charaget01_00004,Random,Item,item_hut_00001,360,60,4,202603010
e,742,event_hut1_charaget01_00004,Random,Item,item_hut_00001,600,25,5,202603010
e,743,event_hut1_charaget01_00004,FirstClear,Unit,chara_hut_00301,1,100,6,202603010
e,744,event_hut1_charaget01_00004,FirstClear,Coin,,500,100,7,202603010
e,745,event_hut1_charaget02_00001,FirstClear,FreeDiamond,,40,100,1,202603010
e,746,event_hut1_charaget02_00001,FirstClear,Item,piece_hut_00201,10,100,2,202603010
e,747,event_hut1_charaget02_00001,FirstClear,Coin,,500,100,3,202603010
e,748,event_hut1_charaget02_00002,FirstClear,FreeDiamond,,40,100,1,202603010
e,749,event_hut1_charaget02_00002,FirstClear,Item,piece_hut_00201,20,100,2,202603010
e,750,event_hut1_charaget02_00002,FirstClear,Coin,,500,100,3,202603010
e,751,event_hut1_charaget02_00003,FirstClear,FreeDiamond,,40,100,1,202603010
e,752,event_hut1_charaget02_00003,FirstClear,Item,piece_hut_00201,20,100,2,202603010
e,753,event_hut1_charaget02_00003,FirstClear,Coin,,500,100,3,202603010
e,754,event_hut1_charaget02_00004,FirstClear,FreeDiamond,,40,100,1,202603010
e,755,event_hut1_charaget02_00004,FirstClear,Item,piece_hut_00301,10,100,2,202603010
e,756,event_hut1_charaget02_00004,FirstClear,Coin,,500,100,3,202603010
e,757,event_hut1_charaget02_00005,FirstClear,FreeDiamond,,40,100,1,202603010
e,758,event_hut1_charaget02_00005,FirstClear,Item,piece_hut_00301,20,100,2,202603010
e,759,event_hut1_charaget02_00005,FirstClear,Coin,,500,100,3,202603010
e,760,event_hut1_charaget02_00006,FirstClear,FreeDiamond,,40,100,1,202603010
e,761,event_hut1_charaget02_00006,FirstClear,Item,piece_hut_00301,20,100,2,202603010
e,762,event_hut1_charaget02_00006,FirstClear,Coin,,500,100,3,202603010
e,763,event_hut1_challenge_00001,FirstClear,Item,ticket_glo_00003,1,100,1,202603010
e,764,event_hut1_challenge_00002,FirstClear,Item,ticket_glo_00003,1,100,1,202603010
e,765,event_hut1_challenge_00003,FirstClear,Item,piece_hut_00101,50,100,1,202603010
e,766,event_hut1_challenge_00003,FirstClear,Item,ticket_glo_00003,1,100,2,202603010
e,767,event_hut1_challenge_00004,FirstClear,Item,piece_hut_00001,50,100,1,202603010
e,768,event_hut1_challenge_00004,FirstClear,Item,ticket_glo_00003,1,100,2,202603010
e,769,event_hut1_savage_00001,FirstClear,Emblem,emblem_event_hut_00001,1,100,1,202603010
e,770,event_hut1_savage_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202603010
e,771,event_hut1_savage_00001,FirstClear,Coin,,5000,100,3,202603010
e,772,event_hut1_savage_00002,FirstClear,Emblem,emblem_event_hut_00002,1,100,1,202603010
e,773,event_hut1_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202603010
e,774,event_hut1_savage_00002,FirstClear,Coin,,5000,100,3,202603010
e,775,event_hut1_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202603010
e,776,event_hut1_savage_00003,FirstClear,Item,ticket_glo_00002,1,100,2,202603010
e,777,event_kim1_charaget01_00001,Always,Item,box_item_glo_00001,3,100,2,202602020
e,778,event_kim1_charaget01_00001,Random,Item,box_item_glo_00001,5,40,3,202602020
e,779,event_kim1_charaget01_00001,Random,Item,box_item_glo_00001,6,40,4,202602020
e,780,event_kim1_charaget01_00001,Random,Item,box_item_glo_00001,11,20,5,202602020
e,781,event_kim1_charaget01_00002,Always,Item,box_item_glo_00001,5,100,2,202602020
e,782,event_kim1_charaget01_00002,Random,Item,box_item_glo_00001,8,40,3,202602020
e,783,event_kim1_charaget01_00002,Random,Item,box_item_glo_00001,9,40,4,202602020
e,784,event_kim1_charaget01_00002,Random,Item,box_item_glo_00001,13,20,5,202602020
e,785,event_kim1_charaget01_00003,Always,Item,box_item_glo_00001,7,100,2,202602020
e,786,event_kim1_charaget01_00003,Random,Item,box_item_glo_00001,9,42,3,202602020
e,787,event_kim1_charaget01_00003,Random,Item,box_item_glo_00001,12,60,4,202602020
e,788,event_kim1_charaget01_00003,Random,Item,box_item_glo_00001,13,25,5,202602020
e,789,event_kim1_charaget01_00004,Always,Item,box_item_glo_00001,15,100,2,202602020
e,790,event_kim1_charaget01_00004,Random,Item,box_item_glo_00001,14,42,3,202602020
e,791,event_kim1_charaget01_00004,Random,Item,box_item_glo_00001,12,60,4,202602020
e,792,event_kim1_charaget01_00004,Random,Item,box_item_glo_00001,23,25,5,202602020
e,793,event_f05anniv_charaget01_00001,FirstClear,Item,item_glo_00002,100,100,1,202603020
e,794,event_f05anniv_charaget01_00001,Always,Item,item_glo_00002,60,100,2,202603020
e,795,event_f05anniv_charaget01_00001,Random,Item,item_glo_00002,80,40,3,202603020
e,796,event_f05anniv_charaget01_00001,Random,Item,item_glo_00002,100,40,4,202603020
e,797,event_f05anniv_charaget01_00001,Random,Item,item_glo_00002,150,30,5,202603020
e,798,event_f05anniv_charaget01_00001,FirstClear,Coin,,500,100,6,202603020
e,799,event_f05anniv_charaget01_00002,FirstClear,Item,item_glo_00002,200,100,1,202603020
e,800,event_f05anniv_charaget01_00002,Always,Item,item_glo_00002,60,100,2,202603020
e,801,event_f05anniv_charaget01_00002,Random,Item,item_glo_00002,100,40,3,202603020
e,802,event_f05anniv_charaget01_00002,Random,Item,item_glo_00002,120,40,4,202603020
e,803,event_f05anniv_charaget01_00002,Random,Item,item_glo_00002,300,20,5,202603020
e,804,event_f05anniv_charaget01_00002,FirstClear,Coin,,500,100,6,202603020
e,805,event_f05anniv_charaget01_00003,FirstClear,Item,item_glo_00002,300,100,1,202603020
e,806,event_f05anniv_charaget01_00003,Always,Item,item_glo_00002,100,100,2,202603020
e,807,event_f05anniv_charaget01_00003,Random,Item,item_glo_00002,200,40,3,202603020
e,808,event_f05anniv_charaget01_00003,Random,Item,item_glo_00002,250,40,4,202603020
e,809,event_f05anniv_charaget01_00003,Random,Item,item_glo_00002,420,20,5,202603020
e,810,event_f05anniv_charaget01_00003,FirstClear,Coin,,500,100,6,202603020
e,811,event_f05anniv_charaget01_00004,FirstClear,Item,item_glo_00002,400,100,1,202603020
e,812,event_f05anniv_charaget01_00004,Always,Item,item_glo_00002,150,100,2,202603020
e,813,event_f05anniv_charaget01_00004,Random,Item,item_glo_00002,200,42,3,202603020
e,814,event_f05anniv_charaget01_00004,Random,Item,item_glo_00002,360,60,4,202603020
e,815,event_f05anniv_charaget01_00004,Random,Item,item_glo_00002,600,25,5,202603020
e,816,event_f05anniv_charaget01_00004,FirstClear,Coin,,500,100,6,202603020
e,817,event_f05anniv_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202603020
e,818,event_f05anniv_1day_00001,FirstClear,Item,item_glo_00002,50,100,4,202603020
e,819,event_f05anniv_1day_00001,Always,Coin,,1500,100,3,202603020
e,820,event_f05anniv_1day_00001,Random,Coin,,2000,50,4,202603020
e,821,event_f05anniv_1day_00001,Random,Coin,,4000,40,6,202603020
e,822,event_f05anniv_1day_00001,Random,FreeDiamond,prism_glo_00001,30,30,6,202603020
e,823,event_f05anniv_charaget02_00001,FirstClear,FreeDiamond,prism_glo_00001,40,100,3,202603020
e,824,event_f05anniv_charaget02_00001,FirstClear,Unit,chara_hyp_00001,1,100,2,202603020
e,825,event_f05anniv_charaget02_00001,FirstClear,Coin,,500,100,3,202603020
e,826,event_f05anniv_charaget02_00001,Always,Coin,,100,100,5,202603020
e,827,event_f05anniv_charaget02_00001,Random,Item,piece_hyp_00001,1,10,5,202603020
e,828,event_f05anniv_charaget02_00002,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202603020
e,829,event_f05anniv_charaget02_00002,FirstClear,Item,memory_chara_hyp_00001,500,100,2,202603020
e,830,event_f05anniv_charaget02_00002,FirstClear,Coin,,500,100,5,202603020
e,831,event_f05anniv_charaget02_00002,Always,Coin,,100,100,4,202603020
e,832,event_f05anniv_charaget02_00002,Random,Item,piece_hyp_00001,1,20,5,202603020
e,833,event_f05anniv_charaget02_00003,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202603020
e,834,event_f05anniv_charaget02_00003,FirstClear,Item,memory_chara_hyp_00001,600,100,4,202603020
e,835,event_f05anniv_charaget02_00003,FirstClear,Coin,,500,100,3,202603020
e,836,event_f05anniv_charaget02_00003,FirstClear,Item,memoryfragment_glo_00001,15,100,4,202603020
e,837,event_f05anniv_charaget02_00003,FirstClear,Item,memoryfragment_glo_00002,10,100,5,202603020
e,838,event_f05anniv_charaget02_00003,FirstClear,Item,memoryfragment_glo_00003,1,100,8,202603020
e,839,event_f05anniv_charaget02_00003,Always,Coin,,200,100,7,202603020
e,840,event_f05anniv_charaget02_00003,Random,Item,piece_hyp_00001,5,60,8,202603020
e,841,event_f05anniv_challenge_00001,FirstClear,Item,ticket_glo_00003,1,100,1,202603020
e,842,event_f05anniv_challenge_00001,FirstClear,Emblem,emblem_event_gam_00001,1,100,2,202603020
e,843,event_f05anniv_challenge_00002,FirstClear,Item,ticket_glo_00003,1,100,1,202603020
e,844,event_f05anniv_challenge_00003,FirstClear,Item,piece_gam_00001,50,100,1,202603020
e,845,event_f05anniv_challenge_00004,FirstClear,Item,ticket_glo_00003,1,100,1,202603020
e,846,event_l05anniv_1day_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202603025
e,847,event_l05anniv_1day_00001,FirstClear,Item,box_item_l05anniv_00001,50,100,4,202603025
e,848,event_l05anniv_1day_00001,Always,Coin,,1500,100,3,202603025
e,849,event_l05anniv_1day_00001,Random,Coin,,2000,50,4,202603025
e,850,event_l05anniv_1day_00001,Random,Coin,,4000,40,6,202603025
e,851,event_l05anniv_1day_00001,Random,FreeDiamond,prism_glo_00001,30,30,6,202603025
e,852,event_f05anniv_savage_00001,FirstClear,Emblem,emblem_event_sur_00004,1,100,1,202603020
e,853,event_f05anniv_savage_00001,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202603020
e,854,event_f05anniv_savage_00001,FirstClear,Coin,,5000,100,3,202603020
e,855,event_f05anniv_savage_00002,FirstClear,Item,piece_sur_00901,50,100,1,202603020
e,856,event_f05anniv_savage_00002,FirstClear,FreeDiamond,prism_glo_00001,100,100,2,202603020
e,857,event_f05anniv_savage_00002,FirstClear,Coin,,5000,100,3,202603020
e,858,event_f05anniv_savage_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202603020
e,859,event_f05anniv_savage_00003,FirstClear,Item,ticket_glo_00002,1,100,2,202603020
e,860,event_l05anniv_charaget01_00001,FirstClear,FreeDiamond,prism_glo_00001,40,100,4,202603025
e,861,event_l05anniv_charaget01_00001,FirstClear,Unit,chara_osh_00701,1,100,2,202603025
e,862,event_l05anniv_charaget01_00001,Random,Item,piece_osh_00701,1,10,4,202603025
e,863,event_l05anniv_charaget01_00001,FirstClear,Coin,,500,100,4,202603025
e,864,event_l05anniv_charaget01_00002,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202603025
e,865,event_l05anniv_charaget01_00002,FirstClear,Item,memory_chara_osh_00701,500,100,2,202603025
e,866,event_l05anniv_charaget01_00002,Random,Item,piece_osh_00701,1,10,4,202603025
e,867,event_l05anniv_charaget01_00002,FirstClear,Coin,,500,100,4,202603025
e,868,event_l05anniv_charaget01_00003,FirstClear,FreeDiamond,prism_glo_00001,40,100,1,202603025
e,869,event_l05anniv_charaget01_00003,FirstClear,Item,memory_chara_osh_00701,600,100,2,202603025
e,870,event_l05anniv_charaget01_00003,Random,Item,piece_osh_00701,5,60,4,202603025
e,871,event_l05anniv_charaget01_00003,FirstClear,Coin,,500,100,4,202603025
e,872,event_l05anniv_charaget01_00003,FirstClear,Item,memoryfragment_glo_00001,15,100,5,202603025
e,873,event_l05anniv_charaget01_00003,FirstClear,Item,memoryfragment_glo_00002,10,100,6,202603025
e,874,event_l05anniv_charaget01_00003,FirstClear,Item,memoryfragment_glo_00003,1,100,7,202603025
