ENABLE,id,mst_artwork_grade_up_id,resource_type,resource_id,resource_amount,release_key
e,chara_yuw_00101_04_02,chara_yuw_00101_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00101_04_03,chara_yuw_00101_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00101_04_04,chara_yuw_00101_04,Item,artwork_enhance_yuw_00001,40,202603020
e,chara_yuw_00102_01_01,chara_yuw_00102_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00102_01_02,chara_yuw_00102_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00102_02_01,chara_yuw_00102_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00102_02_02,chara_yuw_00102_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00102_02_03,chara_yuw_00102_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00102_03_01,chara_yuw_00102_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00102_03_02,chara_yuw_00102_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00102_03_03,chara_yuw_00102_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00102_03_04,chara_yuw_00102_03,Item,artwork_enhance_yuw_00001,40,202603020
e,chara_yuw_00102_04_01,chara_yuw_00102_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00102_04_02,chara_yuw_00102_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00102_04_03,chara_yuw_00102_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00102_04_04,chara_yuw_00102_04,Item,artwork_enhance_yuw_00001,40,202603020
e,chara_yuw_00301_01_01,chara_yuw_00301_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00301_01_02,chara_yuw_00301_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00301_02_01,chara_yuw_00301_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00301_02_02,chara_yuw_00301_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00301_02_03,chara_yuw_00301_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00301_03_01,chara_yuw_00301_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00301_03_02,chara_yuw_00301_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00301_03_03,chara_yuw_00301_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00301_03_04,chara_yuw_00301_03,Item,artwork_enhance_yuw_00001,40,202603020
e,chara_yuw_00301_04_01,chara_yuw_00301_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00301_04_02,chara_yuw_00301_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00301_04_03,chara_yuw_00301_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00301_04_04,chara_yuw_00301_04,Item,artwork_enhance_yuw_00001,40,202603020
e,chara_yuw_00401_01_01,chara_yuw_00401_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00401_01_02,chara_yuw_00401_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00401_02_01,chara_yuw_00401_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00401_02_02,chara_yuw_00401_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00401_02_03,chara_yuw_00401_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00401_03_01,chara_yuw_00401_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00401_03_02,chara_yuw_00401_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00401_03_03,chara_yuw_00401_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00401_03_04,chara_yuw_00401_03,Item,artwork_enhance_yuw_00001,40,202603020
e,chara_yuw_00401_04_01,chara_yuw_00401_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_yuw_00401_04_02,chara_yuw_00401_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_yuw_00401_04_03,chara_yuw_00401_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_yuw_00401_04_04,chara_yuw_00401_04,Item,artwork_enhance_yuw_00001,40,202603020
e,chara_sur_00101_01_01,chara_sur_00101_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00101_01_02,chara_sur_00101_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00101_02_01,chara_sur_00101_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00101_02_02,chara_sur_00101_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00101_02_03,chara_sur_00101_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sur_00101_03_01,chara_sur_00101_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00101_03_02,chara_sur_00101_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00101_03_03,chara_sur_00101_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sur_00101_03_04,chara_sur_00101_03,Item,artwork_enhance_sur_00001,40,202603020
e,chara_sur_00101_04_01,chara_sur_00101_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00101_04_02,chara_sur_00101_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00101_04_03,chara_sur_00101_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sur_00101_04_04,chara_sur_00101_04,Item,artwork_enhance_sur_00001,40,202603020
e,chara_sur_00501_01_01,chara_sur_00501_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00501_01_02,chara_sur_00501_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00501_02_01,chara_sur_00501_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00501_02_02,chara_sur_00501_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00501_02_03,chara_sur_00501_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sur_00501_03_01,chara_sur_00501_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00501_03_02,chara_sur_00501_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00501_03_03,chara_sur_00501_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sur_00501_03_04,chara_sur_00501_03,Item,artwork_enhance_sur_00001,40,202603020
e,chara_sur_00501_04_01,chara_sur_00501_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00501_04_02,chara_sur_00501_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00501_04_03,chara_sur_00501_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sur_00501_04_04,chara_sur_00501_04,Item,artwork_enhance_sur_00001,40,202603020
e,chara_sur_00901_01_01,chara_sur_00901_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00901_01_02,chara_sur_00901_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00901_02_01,chara_sur_00901_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00901_02_02,chara_sur_00901_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00901_02_03,chara_sur_00901_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sur_00901_03_01,chara_sur_00901_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00901_03_02,chara_sur_00901_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00901_03_03,chara_sur_00901_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sur_00901_03_04,chara_sur_00901_03,Item,artwork_enhance_sur_00001,40,202603020
e,chara_sur_00901_04_01,chara_sur_00901_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sur_00901_04_02,chara_sur_00901_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sur_00901_04_03,chara_sur_00901_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sur_00901_04_04,chara_sur_00901_04,Item,artwork_enhance_sur_00001,40,202603020
e,chara_tak_00001_01_01,chara_tak_00001_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_tak_00001_01_02,chara_tak_00001_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_tak_00001_02_01,chara_tak_00001_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_tak_00001_02_02,chara_tak_00001_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_tak_00001_02_03,chara_tak_00001_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_tak_00001_03_01,chara_tak_00001_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_tak_00001_03_02,chara_tak_00001_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_tak_00001_03_03,chara_tak_00001_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_tak_00001_03_04,chara_tak_00001_03,Item,artwork_enhance_tak_00001,40,202603020
e,chara_tak_00001_04_01,chara_tak_00001_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_tak_00001_04_02,chara_tak_00001_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_tak_00001_04_03,chara_tak_00001_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_tak_00001_04_04,chara_tak_00001_04,Item,artwork_enhance_tak_00001,40,202603020
e,chara_jig_00001_01_01,chara_jig_00001_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_jig_00001_01_02,chara_jig_00001_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_jig_00001_02_01,chara_jig_00001_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_jig_00001_02_02,chara_jig_00001_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_jig_00001_02_03,chara_jig_00001_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_jig_00001_03_01,chara_jig_00001_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_jig_00001_03_02,chara_jig_00001_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_jig_00001_03_03,chara_jig_00001_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_jig_00001_03_04,chara_jig_00001_03,Item,artwork_enhance_jig_00001,40,202603020
e,chara_jig_00001_04_01,chara_jig_00001_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_jig_00001_04_02,chara_jig_00001_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_jig_00001_04_03,chara_jig_00001_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_jig_00001_04_04,chara_jig_00001_04,Item,artwork_enhance_jig_00001,40,202603020
e,chara_jig_00401_01_01,chara_jig_00401_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_jig_00401_01_02,chara_jig_00401_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_jig_00401_02_01,chara_jig_00401_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_jig_00401_02_02,chara_jig_00401_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_jig_00401_02_03,chara_jig_00401_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_jig_00401_03_01,chara_jig_00401_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_jig_00401_03_02,chara_jig_00401_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_jig_00401_03_03,chara_jig_00401_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_jig_00401_03_04,chara_jig_00401_03,Item,artwork_enhance_jig_00001,40,202603020
e,chara_jig_00401_04_01,chara_jig_00401_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_jig_00401_04_02,chara_jig_00401_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_jig_00401_04_03,chara_jig_00401_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_jig_00401_04_04,chara_jig_00401_04,Item,artwork_enhance_jig_00001,40,202603020
e,chara_mag_00001_01_01,chara_mag_00001_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_mag_00001_01_02,chara_mag_00001_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_mag_00001_02_01,chara_mag_00001_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_mag_00001_02_02,chara_mag_00001_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_mag_00001_02_03,chara_mag_00001_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_mag_00001_03_01,chara_mag_00001_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_mag_00001_03_02,chara_mag_00001_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_mag_00001_03_03,chara_mag_00001_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_mag_00001_03_04,chara_mag_00001_03,Item,artwork_enhance_mag_00001,40,202603020
e,chara_mag_00001_04_01,chara_mag_00001_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_mag_00001_04_02,chara_mag_00001_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_mag_00001_04_03,chara_mag_00001_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_mag_00001_04_04,chara_mag_00001_04,Item,artwork_enhance_mag_00001,40,202603020
e,chara_mag_00201_01_01,chara_mag_00201_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_mag_00201_01_02,chara_mag_00201_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_mag_00201_02_01,chara_mag_00201_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_mag_00201_02_02,chara_mag_00201_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_mag_00201_02_03,chara_mag_00201_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_mag_00201_03_01,chara_mag_00201_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_mag_00201_03_02,chara_mag_00201_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_mag_00201_03_03,chara_mag_00201_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_mag_00201_03_04,chara_mag_00201_03,Item,artwork_enhance_mag_00001,40,202603020
e,chara_mag_00201_04_01,chara_mag_00201_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_mag_00201_04_02,chara_mag_00201_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_mag_00201_04_03,chara_mag_00201_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_mag_00201_04_04,chara_mag_00201_04,Item,artwork_enhance_mag_00001,40,202603020
e,chara_sum_00101_01_01,chara_sum_00101_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sum_00101_01_02,chara_sum_00101_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sum_00101_02_01,chara_sum_00101_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sum_00101_02_02,chara_sum_00101_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sum_00101_02_03,chara_sum_00101_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sum_00101_03_01,chara_sum_00101_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sum_00101_03_02,chara_sum_00101_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sum_00101_03_03,chara_sum_00101_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sum_00101_03_04,chara_sum_00101_03,Item,artwork_enhance_sum_00001,40,202603020
e,chara_sum_00101_04_01,chara_sum_00101_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_sum_00101_04_02,chara_sum_00101_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_sum_00101_04_03,chara_sum_00101_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_sum_00101_04_04,chara_sum_00101_04,Item,artwork_enhance_sum_00001,40,202603020
e,chara_osh_00001_01_01,chara_osh_00001_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_osh_00001_01_02,chara_osh_00001_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_osh_00001_02_01,chara_osh_00001_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_osh_00001_02_02,chara_osh_00001_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_osh_00001_02_03,chara_osh_00001_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_osh_00001_03_01,chara_osh_00001_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_osh_00001_03_02,chara_osh_00001_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_osh_00001_03_03,chara_osh_00001_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_osh_00001_03_04,chara_osh_00001_03,Item,artwork_enhance_osh_00001,40,202603020
e,chara_osh_00001_04_01,chara_osh_00001_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_osh_00001_04_02,chara_osh_00001_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_osh_00001_04_03,chara_osh_00001_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_osh_00001_04_04,chara_osh_00001_04,Item,artwork_enhance_osh_00001,40,202603020
e,chara_osh_00101_01_01,chara_osh_00101_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_osh_00101_01_02,chara_osh_00101_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_osh_00101_02_01,chara_osh_00101_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_osh_00101_02_02,chara_osh_00101_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_osh_00101_02_03,chara_osh_00101_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_osh_00101_03_01,chara_osh_00101_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_osh_00101_03_02,chara_osh_00101_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_osh_00101_03_03,chara_osh_00101_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_osh_00101_03_04,chara_osh_00101_03,Item,artwork_enhance_osh_00001,40,202603020
e,chara_osh_00101_04_01,chara_osh_00101_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_osh_00101_04_02,chara_osh_00101_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_osh_00101_04_03,chara_osh_00101_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_osh_00101_04_04,chara_osh_00101_04,Item,artwork_enhance_osh_00001,40,202603020
e,chara_you_00001_01_01,chara_you_00001_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_you_00001_01_02,chara_you_00001_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_you_00001_02_01,chara_you_00001_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_you_00001_02_02,chara_you_00001_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_you_00001_02_03,chara_you_00001_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_you_00001_03_01,chara_you_00001_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_you_00001_03_02,chara_you_00001_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_you_00001_03_03,chara_you_00001_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_you_00001_03_04,chara_you_00001_03,Item,artwork_enhance_you_00001,40,202603020
e,chara_you_00001_04_01,chara_you_00001_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_you_00001_04_02,chara_you_00001_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_you_00001_04_03,chara_you_00001_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_you_00001_04_04,chara_you_00001_04,Item,artwork_enhance_you_00001,40,202603020
e,chara_kim_00001_01_01,chara_kim_00001_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kim_00001_01_02,chara_kim_00001_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kim_00001_02_01,chara_kim_00001_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kim_00001_02_02,chara_kim_00001_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kim_00001_02_03,chara_kim_00001_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kim_00001_03_01,chara_kim_00001_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kim_00001_03_02,chara_kim_00001_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kim_00001_03_03,chara_kim_00001_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kim_00001_03_04,chara_kim_00001_03,Item,artwork_enhance_kim_00001,40,202603020
e,chara_kim_00001_04_01,chara_kim_00001_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_kim_00001_04_02,chara_kim_00001_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_kim_00001_04_03,chara_kim_00001_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_kim_00001_04_04,chara_kim_00001_04,Item,artwork_enhance_kim_00001,40,202603020
e,chara_hut_00001_01_01,chara_hut_00001_01,Item,artwork_enhance_glo_00001,40,202603020
e,chara_hut_00001_01_02,chara_hut_00001_01,Item,artwork_enhance_glo_00002,40,202603020
e,chara_hut_00001_02_01,chara_hut_00001_02,Item,artwork_enhance_glo_00001,40,202603020
e,chara_hut_00001_02_02,chara_hut_00001_02,Item,artwork_enhance_glo_00002,40,202603020
e,chara_hut_00001_02_03,chara_hut_00001_02,Item,artwork_enhance_glo_00003,40,202603020
e,chara_hut_00001_03_01,chara_hut_00001_03,Item,artwork_enhance_glo_00001,40,202603020
e,chara_hut_00001_03_02,chara_hut_00001_03,Item,artwork_enhance_glo_00002,40,202603020
e,chara_hut_00001_03_03,chara_hut_00001_03,Item,artwork_enhance_glo_00003,40,202603020
e,chara_hut_00001_03_04,chara_hut_00001_03,Item,artwork_enhance_hut_00001,40,202603020
e,chara_hut_00001_04_01,chara_hut_00001_04,Item,artwork_enhance_glo_00001,40,202603020
e,chara_hut_00001_04_02,chara_hut_00001_04,Item,artwork_enhance_glo_00002,40,202603020
e,chara_hut_00001_04_03,chara_hut_00001_04,Item,artwork_enhance_glo_00003,40,202603020
e,chara_hut_00001_04_04,chara_hut_00001_04,Item,artwork_enhance_hut_00001,40,202603020
